Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-10-28 13:30:00+00:00,269.18499755859375,269.8699951171875,268.8999938964844,269.135009765625,3617005
2025-10-28 13:35:00+00:00,268.2984924316406,269.3599853515625,268.260009765625,269.1861877441406,1265782
2025-10-28 13:40:00+00:00,269.489990234375,269.75,268.2749938964844,268.3106994628906,957479
2025-10-28 13:45:00+00:00,269.1099853515625,269.75,268.7500915527344,269.5199890136719,1029456
2025-10-28 13:50:00+00:00,268.4800109863281,269.3999938964844,268.3196105957031,269.1000061035156,840130
2025-10-28 13:55:00+00:00,268.989990234375,269.25,268.44000244140625,268.4800109863281,587590
2025-10-28 14:00:00+00:00,268.70001220703125,269.05999755859375,268.29998779296875,268.9800109863281,620703
2025-10-28 14:05:00+00:00,268.739990234375,268.8299865722656,268.3399963378906,268.70001220703125,414738
2025-10-28 14:10:00+00:00,268.6400146484375,268.8482971191406,268.2900085449219,268.7300109863281,586490
2025-10-28 14:15:00+00:00,268.595703125,268.7799987792969,268.42999267578125,268.6600036621094,1108204
2025-10-28 14:20:00+00:00,268.57000732421875,268.7799987792969,268.43499755859375,268.6098937988281,480459
2025-10-28 14:25:00+00:00,268.6499938964844,268.739990234375,268.25,268.57000732421875,324730
2025-10-28 14:30:00+00:00,268.4150085449219,268.6499938964844,268.3550109863281,268.6423034667969,359077
2025-10-28 14:35:00+00:00,268.30999755859375,268.6000061035156,268.2401123046875,268.3902893066406,310948
2025-10-28 14:40:00+00:00,268.2799987792969,268.45001220703125,268.1499938964844,268.31500244140625,280083
2025-10-28 14:45:00+00:00,268.94500732421875,269.0150146484375,268.25,268.2900085449219,376842
2025-10-28 14:50:00+00:00,269.0299987792969,269.1400146484375,268.739990234375,268.95001220703125,367538
2025-10-28 14:55:00+00:00,268.82000732421875,269.04998779296875,268.75,269.0150146484375,338215
2025-10-28 15:00:00+00:00,268.8500061035156,269.07000732421875,268.760009765625,268.8699951171875,272659
2025-10-28 15:05:00+00:00,268.6400146484375,268.8599853515625,268.5600891113281,268.8299865722656,206827
2025-10-28 15:10:00+00:00,268.364990234375,268.6700134277344,268.30999755859375,268.635009765625,280876
2025-10-28 15:15:00+00:00,268.44049072265625,268.5205078125,268.3399963378906,268.364990234375,214045
2025-10-28 15:20:00+00:00,268.6300048828125,268.6700134277344,268.30999755859375,268.46881103515625,280346
2025-10-28 15:25:00+00:00,268.69720458984375,268.7799987792969,268.5299987792969,268.6199951171875,262928
2025-10-28 15:30:00+00:00,268.7099914550781,268.82000732421875,268.3500061035156,268.69500732421875,451162
2025-10-28 15:35:00+00:00,268.93499755859375,268.9678039550781,268.5799865722656,268.7099914550781,200896
2025-10-28 15:40:00+00:00,268.7900085449219,269.0199890136719,268.7001037597656,268.92999267578125,323329
2025-10-28 15:45:00+00:00,268.875,269.0199890136719,268.71820068359375,268.7900085449219,248842
2025-10-28 15:50:00+00:00,269.0115966796875,269.0758056640625,268.8399963378906,268.875,224400
2025-10-28 15:55:00+00:00,268.9100036621094,269.010009765625,268.7301940917969,269.0,189851
2025-10-28 16:00:00+00:00,268.8877868652344,268.9800109863281,268.8500061035156,268.9118957519531,196936
2025-10-28 16:05:00+00:00,268.9800109863281,269.010009765625,268.8800048828125,268.8800048828125,159684
2025-10-28 16:10:00+00:00,268.8800048828125,268.9898986816406,268.80999755859375,268.9800109863281,185288
2025-10-28 16:15:00+00:00,268.9200134277344,269.010009765625,268.7950134277344,268.88018798828125,176465
2025-10-28 16:20:00+00:00,268.8399963378906,268.9100036621094,268.6600036621094,268.9100036621094,200100
