contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
AAPL261218P00005000,2025-12-30 19:58:30+00:00,5.0,0.01,0.0,0.03,0.0,0.0,1.0,105,1.4375028125,False,REGULAR,USD,2026-12-18
AAPL261218P00010000,2026-01-28 19:29:54+00:00,10.0,0.01,0.0,0.0,0.0,0.0,1000.0,0,0.500005,False,REGULAR,USD,2026-12-18
AAPL261218P00015000,2025-11-26 20:56:45+00:00,15.0,0.01,0.0,0.0,0.0,0.0,4.0,629,0.500005,False,REGULAR,USD,2026-12-18
AAPL261218P00020000,2026-01-02 19:21:00+00:00,20.0,0.01,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,2026-12-18
AAPL261218P00025000,2025-12-22 16:10:48+00:00,25.0,0.03,0.0,0.03,0.0,0.0,99.0,597,0.8281267187499999,False,REGULAR,USD,2026-12-18
AAPL261218P00030000,2025-11-17 14:46:04+00:00,30.0,0.04,0.0,0.0,0.0,0.0,138.0,1174,0.500005,False,REGULAR,USD,2026-12-18
AAPL261218P00035000,2025-12-26 19:16:47+00:00,35.0,0.03,0.0,0.04,0.0,0.0,40.0,1401,0.7304714453125,False,REGULAR,USD,2026-12-18
AAPL261218P00040000,2026-01-20 16:56:35+00:00,40.0,0.03,0.0,0.0,0.0,0.0,21.0,0,0.500005,False,REGULAR,USD,2026-12-18
AAPL261218P00045000,2026-02-04 20:16:25+00:00,45.0,0.03,0.0,0.0,0.0,0.0,50.0,0,0.500005,False,REGULAR,USD,2026-12-18
AAPL261218P00050000,2026-02-06 14:30:02+00:00,50.0,0.05,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD,2026-12-18
AAPL261218P00060000,2026-02-06 17:47:22+00:00,60.0,0.06,0.0,0.0,0.0,0.0,3.0,0,0.2500075,False,REGULAR,USD,2026-12-18
AAPL261218P00070000,2026-02-04 16:12:20+00:00,70.0,0.09,0.0,0.0,0.0,0.0,48.0,0,0.2500075,False,REGULAR,USD,2026-12-18
AAPL261218P00080000,2026-01-26 14:30:06+00:00,80.0,0.18,0.0,0.0,0.0,0.0,10.0,0,0.2500075,False,REGULAR,USD,2026-12-18
AAPL261218P00085000,2026-01-26 15:53:19+00:00,85.0,0.19,0.0,0.0,0.0,0.0,7.0,0,0.2500075,False,REGULAR,USD,2026-12-18
AAPL261218P00090000,2026-02-03 14:39:41+00:00,90.0,0.21,0.0,0.0,0.0,0.0,25.0,0,0.2500075,False,REGULAR,USD,2026-12-18
AAPL261218P00095000,2026-02-04 16:11:17+00:00,95.0,0.24,0.0,0.0,0.0,0.0,12.0,0,0.2500075,False,REGULAR,USD,2026-12-18
AAPL261218P00100000,2026-02-04 20:49:53+00:00,100.0,0.26,0.0,0.0,0.0,0.0,24.0,0,0.2500075,False,REGULAR,USD,2026-12-18
AAPL261218P00105000,2026-02-05 20:44:49+00:00,105.0,0.35,0.0,0.0,0.0,0.0,30.0,0,0.2500075,False,REGULAR,USD,2026-12-18
AAPL261218P00110000,2026-02-05 20:20:04+00:00,110.0,0.4,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD,2026-12-18
AAPL261218P00115000,2026-02-04 20:29:44+00:00,115.0,0.41,0.0,0.0,0.0,0.0,6.0,0,0.2500075,False,REGULAR,USD,2026-12-18
AAPL261218P00120000,2026-02-06 17:26:21+00:00,120.0,0.52,0.0,0.0,0.0,0.0,1.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00125000,2026-02-09 15:14:23+00:00,125.0,0.63,0.0,0.0,0.0,0.0,4.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00130000,2026-02-06 20:00:19+00:00,130.0,0.7,0.0,0.0,0.0,0.0,3.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00135000,2026-02-09 17:07:17+00:00,135.0,0.83,0.0,0.0,0.0,0.0,38.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00140000,2026-02-05 16:19:00+00:00,140.0,0.98,0.0,0.0,0.0,0.0,42.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00145000,2026-02-05 15:21:55+00:00,145.0,1.15,0.0,0.0,0.0,0.0,1.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00150000,2026-02-09 17:06:47+00:00,150.0,1.27,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00155000,2026-02-05 17:24:49+00:00,155.0,1.48,0.0,0.0,0.0,0.0,7.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00160000,2026-02-09 15:58:44+00:00,160.0,1.7,0.0,0.0,0.0,0.0,1.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00165000,2026-02-06 20:07:40+00:00,165.0,1.83,0.0,0.0,0.0,0.0,9.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00170000,2026-02-09 17:56:32+00:00,170.0,2.21,0.0,0.0,0.0,0.0,3.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00175000,2026-02-09 19:33:29+00:00,175.0,2.48,0.0,0.0,0.0,0.0,116.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00180000,2026-02-09 20:51:21+00:00,180.0,2.83,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,2026-12-18
AAPL261218P00185000,2026-02-09 20:17:01+00:00,185.0,3.22,0.0,0.0,0.0,0.0,2.0,0,0.062509375,False,REGULAR,USD,2026-12-18
AAPL261218P00190000,2026-02-06 20:08:11+00:00,190.0,3.5,0.0,0.0,0.0,0.0,3.0,0,0.062509375,False,REGULAR,USD,2026-12-18
AAPL261218P00195000,2026-02-09 18:19:52+00:00,195.0,4.27,0.0,0.0,0.0,0.0,9.0,0,0.062509375,False,REGULAR,USD,2026-12-18
AAPL261218P00200000,2026-02-09 20:33:50+00:00,200.0,4.64,0.0,0.0,0.0,0.0,29.0,0,0.062509375,False,REGULAR,USD,2026-12-18
AAPL261218P00205000,2026-02-09 17:42:11+00:00,205.0,5.45,0.0,0.0,0.0,0.0,1.0,0,0.062509375,False,REGULAR,USD,2026-12-18
AAPL261218P00210000,2026-02-09 16:11:22+00:00,210.0,6.0,0.0,0.0,0.0,0.0,1.0,0,0.062509375,False,REGULAR,USD,2026-12-18
AAPL261218P00215000,2026-02-09 17:40:17+00:00,215.0,6.9,0.0,0.0,0.0,0.0,1.0,0,0.062509375,False,REGULAR,USD,2026-12-18
AAPL261218P00220000,2026-02-09 20:43:08+00:00,220.0,7.6,0.0,0.0,0.0,0.0,134.0,0,0.062509375,False,REGULAR,USD,2026-12-18
AAPL261218P00225000,2026-02-09 19:29:39+00:00,225.0,8.45,0.0,0.0,0.0,0.0,8.0,0,0.0312596875,False,REGULAR,USD,2026-12-18
AAPL261218P00230000,2026-02-09 20:51:21+00:00,230.0,9.33,0.0,0.0,0.0,0.0,10.0,0,0.0312596875,False,REGULAR,USD,2026-12-18
AAPL261218P00235000,2026-02-09 20:55:04+00:00,235.0,10.4,0.0,0.0,0.0,0.0,12.0,0,0.0312596875,False,REGULAR,USD,2026-12-18
AAPL261218P00240000,2026-02-09 20:47:11+00:00,240.0,11.78,0.0,0.0,0.0,0.0,5.0,0,0.0312596875,False,REGULAR,USD,2026-12-18
AAPL261218P00245000,2026-02-09 20:36:33+00:00,245.0,13.22,0.0,0.0,0.0,0.0,20.0,0,0.0312596875,False,REGULAR,USD,2026-12-18
AAPL261218P00250000,2026-02-09 20:36:33+00:00,250.0,14.67,0.0,0.0,0.0,0.0,5.0,0,0.015634843750000002,False,REGULAR,USD,2026-12-18
AAPL261218P00255000,2026-02-09 20:33:50+00:00,255.0,16.24,0.0,0.0,0.0,0.0,2.0,0,0.015634843750000002,False,REGULAR,USD,2026-12-18
AAPL261218P00260000,2026-02-09 20:48:20+00:00,260.0,17.95,0.0,0.0,0.0,0.0,175.0,0,0.015634843750000002,False,REGULAR,USD,2026-12-18
AAPL261218P00265000,2026-02-09 14:36:18+00:00,265.0,20.04,0.0,0.0,0.0,0.0,1.0,0,0.007822421875,False,REGULAR,USD,2026-12-18
AAPL261218P00270000,2026-02-09 20:51:42+00:00,270.0,21.5,0.0,0.0,0.0,0.0,87.0,0,0.0039162109375,False,REGULAR,USD,2026-12-18
AAPL261218P00275000,2026-02-06 15:18:56+00:00,275.0,22.34,0.0,0.0,0.0,0.0,11.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00280000,2026-02-09 19:01:32+00:00,280.0,26.72,0.0,0.0,0.0,0.0,41.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00285000,2026-02-06 18:13:09+00:00,285.0,27.0,0.0,0.0,0.0,0.0,20.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00290000,2026-02-06 18:13:09+00:00,290.0,29.5,0.0,0.0,0.0,0.0,9.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00295000,2026-02-09 16:53:05+00:00,295.0,34.55,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00300000,2026-02-09 17:05:50+00:00,300.0,38.0,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00305000,2026-02-05 15:42:04+00:00,305.0,39.85,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00310000,2026-02-06 14:31:03+00:00,310.0,41.2,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00315000,2026-01-02 20:27:07+00:00,315.0,49.67,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00320000,2026-02-03 19:10:52+00:00,320.0,54.0,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00325000,2026-02-03 19:10:52+00:00,325.0,58.0,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00330000,2026-02-06 14:30:01+00:00,330.0,57.0,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00340000,2026-02-02 15:24:48+00:00,340.0,75.86,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00345000,2026-02-06 19:31:48+00:00,345.0,69.2,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00350000,2026-02-05 19:12:19+00:00,350.0,75.0,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00360000,2025-12-15 15:07:00+00:00,360.0,86.05,99.85,103.6,0.0,0.0,1.0,0,0.430044151763916,True,REGULAR,USD,2026-12-18
AAPL261218P00370000,2026-02-06 15:02:50+00:00,370.0,90.5,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00380000,2025-11-26 19:31:14+00:00,380.0,101.61,113.65,117.15,0.0,0.0,3.0,0,0.3929504064941406,True,REGULAR,USD,2026-12-18
AAPL261218P00390000,2026-02-05 14:30:07+00:00,390.0,110.85,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00400000,2025-12-02 17:08:35+00:00,400.0,115.05,133.7,137.4,0.0,0.0,6.0,0,0.4305782040405274,True,REGULAR,USD,2026-12-18
AAPL261218P00410000,2025-11-04 17:16:25+00:00,410.0,140.2,143.8,147.4,0.0,0.0,1.0,0,0.44672184143066407,True,REGULAR,USD,2026-12-18
AAPL261218P00440000,2025-01-03 15:21:54+00:00,440.0,197.3,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18
AAPL261218P00450000,2025-12-15 18:20:00+00:00,450.0,176.02,189.9,193.6,0.0,0.0,8.0,0,0.5625348922729493,True,REGULAR,USD,2026-12-18
AAPL261218P00460000,2025-12-15 18:20:00+00:00,460.0,185.84,199.9,203.6,0.0,0.0,,0,0.5764812860107422,True,REGULAR,USD,2026-12-18
