contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
GOOG260515C00160000,2026-01-29 15:01:43+00:00,160.0,171.63,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
GOOG260515C00165000,2026-01-20 20:36:42+00:00,165.0,160.45,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
GOOG260515C00170000,2026-02-09 18:21:13+00:00,170.0,157.1,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
GOOG260515C00175000,2025-12-18 17:00:58+00:00,175.0,132.9,164.2,166.9,0.0,0.0,,1,1.3545564498901363,True,REGULAR,USD,2026-05-15
GOOG260515C00180000,2026-02-03 20:24:02+00:00,180.0,162.29,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
GOOG260515C00185000,2025-12-19 16:22:59+00:00,185.0,126.05,154.3,157.2,0.0,0.0,10.0,10,1.2681921356201171,True,REGULAR,USD,2026-05-15
GOOG260515C00190000,2026-02-05 15:01:01+00:00,190.0,134.2,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
GOOG260515C00195000,2026-01-30 14:45:23+00:00,195.0,144.3,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
GOOG260515C00200000,2026-02-04 15:18:04+00:00,200.0,139.5,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
GOOG260515C00205000,2026-02-05 14:48:18+00:00,205.0,123.12,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
GOOG260515C00210000,2026-01-16 18:52:07+00:00,210.0,123.38,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
GOOG260515C00215000,2026-02-02 16:38:34+00:00,215.0,129.87,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
GOOG260515C00220000,2026-02-04 19:15:13+00:00,220.0,115.0,0.0,0.0,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
GOOG260515C00225000,2026-02-09 17:45:32+00:00,225.0,104.66,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
GOOG260515C00230000,2026-02-04 16:21:54+00:00,230.0,108.41,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-05-15
