contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
AMZN280616P00115000,2026-02-09 20:00:47+00:00,115.0,6.2,0.0,0.0,0.0,0.0,14,0,0.062509375,False,REGULAR,USD,2028-06-16
AMZN280616P00120000,2026-02-09 15:39:32+00:00,120.0,7.05,0.0,0.0,0.0,0.0,2,0,0.062509375,False,REGULAR,USD,2028-06-16
AMZN280616P00125000,2026-02-06 16:57:59+00:00,125.0,8.2,0.0,0.0,0.0,0.0,3,0,0.062509375,False,REGULAR,USD,2028-06-16
AMZN280616P00130000,2026-02-06 20:59:46+00:00,130.0,8.8,0.0,0.0,0.0,0.0,2,0,0.062509375,False,REGULAR,USD,2028-06-16
AMZN280616P00135000,2026-02-09 17:19:17+00:00,135.0,9.85,0.0,0.0,0.0,0.0,2,0,0.062509375,False,REGULAR,USD,2028-06-16
AMZN280616P00140000,2026-02-06 20:41:01+00:00,140.0,11.45,0.0,0.0,0.0,0.0,8,0,0.062509375,False,REGULAR,USD,2028-06-16
AMZN280616P00145000,2026-02-09 15:36:17+00:00,145.0,12.82,0.0,0.0,0.0,0.0,2,0,0.062509375,False,REGULAR,USD,2028-06-16
AMZN280616P00150000,2026-02-06 19:37:47+00:00,150.0,14.35,0.0,0.0,0.0,0.0,50,0,0.0312596875,False,REGULAR,USD,2028-06-16
AMZN280616P00155000,2026-02-09 16:21:25+00:00,155.0,15.5,0.0,0.0,0.0,0.0,1,0,0.0312596875,False,REGULAR,USD,2028-06-16
AMZN280616P00160000,2026-02-09 18:50:59+00:00,160.0,16.85,0.0,0.0,0.0,0.0,41,0,0.0312596875,False,REGULAR,USD,2028-06-16
AMZN280616P00165000,2026-02-09 18:51:47+00:00,165.0,18.55,0.0,0.0,0.0,0.0,1,0,0.0312596875,False,REGULAR,USD,2028-06-16
AMZN280616P00170000,2026-02-06 19:42:04+00:00,170.0,21.15,0.0,0.0,0.0,0.0,2,0,0.0312596875,False,REGULAR,USD,2028-06-16
AMZN280616P00175000,2026-02-09 15:50:05+00:00,175.0,22.6,0.0,0.0,0.0,0.0,1,0,0.0312596875,False,REGULAR,USD,2028-06-16
AMZN280616P00180000,2026-02-09 19:35:45+00:00,180.0,24.9,0.0,0.0,0.0,0.0,4,0,0.015634843750000002,False,REGULAR,USD,2028-06-16
