contractSymbol,lastTradeDate,strike,lastPrice,volume,impliedVolatility,inTheMoney,underlyingPriceAtTrade,riskFreeRate
AAPL260213P00110000,2026-01-29 17:34:41+00:00,110.0,0.01,,50.0005,0,,0.03593
AAPL260213P00135000,2026-01-20 20:03:00+00:00,135.0,0.01,,50.0005,0,,0.03593
AAPL260213P00140000,2026-02-05 16:49:30+00:00,140.0,0.01,,50.0005,0,275.3075,0.03593
AAPL260213P00150000,2026-02-06 20:53:39+00:00,150.0,0.01,750.0,50.0005,0,278.79,0.03593
AAPL260213P00155000,2026-01-26 15:25:42+00:00,155.0,0.02,,50.0005,0,,0.03593
AAPL260213P00160000,2026-02-05 16:50:29+00:00,160.0,0.02,1.0,50.0005,0,275.3075,0.03593
AAPL260213P00165000,2026-02-05 16:50:08+00:00,165.0,0.02,1.0,50.0005,0,275.3075,0.03593
AAPL260213P00170000,2026-02-05 16:55:14+00:00,170.0,0.01,3.0,50.0005,0,275.45,0.03593
AAPL260213P00175000,2026-02-02 16:25:02+00:00,175.0,0.02,412.0,50.0005,0,,0.03593
AAPL260213P00180000,2026-01-27 18:03:57+00:00,180.0,0.05,25.0,50.0005,0,,0.03593
AAPL260213P00185000,2026-02-06 19:14:07+00:00,185.0,0.01,1.0,50.0005,0,277.44,0.03593
AAPL260213P00190000,2026-02-09 14:30:06+00:00,190.0,0.01,2.0,50.0005,0,276.7,0.03593
AAPL260213P00195000,2026-02-09 19:11:19+00:00,195.0,0.01,25.0,50.0005,0,273.36,0.03593
AAPL260213P00200000,2026-02-09 19:03:29+00:00,200.0,0.01,51.0,50.0005,0,273.26,0.03593
AAPL260213P00205000,2026-02-09 19:14:15+00:00,205.0,0.01,107.0,50.0005,0,273.27,0.03593
AAPL260213P00210000,2026-02-09 15:56:49+00:00,210.0,0.01,40.0,50.0005,0,273.16,0.03593
AAPL260213P00215000,2026-02-09 19:00:37+00:00,215.0,0.01,96.0,50.0005,0,272.88,0.03593
AAPL260213P00217500,2026-02-09 14:33:38+00:00,217.5,0.02,10.0,50.0005,0,274.84,0.03593
