contractSymbol,lastTradeDate,strike,lastPrice,volume,impliedVolatility,inTheMoney
GOOG281215C00160000,2026-02-06 18:40:26+00:00,160.0,192.0,45,0.001,1
GOOG281215C00165000,2026-02-04 14:30:39+00:00,165.0,203.22,1,0.001,1
GOOG281215C00170000,2026-02-06 20:23:10+00:00,170.0,181.0,1,0.001,1
GOOG281215C00175000,2026-02-06 18:16:56+00:00,175.0,179.5,1,0.001,1
GOOG281215C00180000,2026-02-04 15:47:36+00:00,180.0,185.42,1,0.001,1
GOOG281215C00185000,2026-01-29 16:28:05+00:00,185.0,176.77,1,0.001,1
GOOG281215C00190000,2026-02-04 20:43:52+00:00,190.0,177.0,23,0.001,1
GOOG281215C00195000,2026-02-09 20:47:32+00:00,195.0,163.75,3,0.001,1
GOOG281215C00200000,2026-02-06 20:51:19+00:00,200.0,162.0,4,0.001,1
GOOG281215C00210000,2026-02-09 20:55:38+00:00,210.0,154.5,5,0.001,1
GOOG281215C00220000,2026-02-09 20:57:22+00:00,220.0,147.5,5,0.001,1
GOOG281215C00230000,2026-02-09 17:43:25+00:00,230.0,143.5,2,0.001,1
GOOG281215C00240000,2026-02-09 20:25:12+00:00,240.0,135.45,96,0.001,1
GOOG281215C00250000,2026-02-09 15:53:32+00:00,250.0,128.9,1,0.001,1
GOOG281215C00260000,2026-02-09 14:50:13+00:00,260.0,121.5,2,0.001,1
GOOG281215C00270000,2026-02-09 18:41:35+00:00,270.0,118.78,2,0.001,1
GOOG281215C00280000,2026-02-09 16:37:37+00:00,280.0,113.96,4,0.001,1
GOOG281215C00290000,2026-02-09 20:41:04+00:00,290.0,108.43,3,0.001,1
GOOG281215C00300000,2026-02-09 19:03:26+00:00,300.0,105.26,6,0.001,1
GOOG281215C00310000,2026-02-09 19:11:51+00:00,310.0,99.33,10,0.001,1
GOOG281215C00320000,2026-02-09 19:10:13+00:00,320.0,95.05,5,0.001,1
GOOG281215C00325000,2026-02-09 20:52:33+00:00,325.0,93.06,6,0.0254,0
GOOG281215C00330000,2026-02-09 18:19:26+00:00,330.0,91.0,4,0.1963,0
GOOG281215C00335000,2026-02-09 19:52:55+00:00,335.0,89.02,10,0.3916,0
GOOG281215C00340000,2026-02-09 20:28:51+00:00,340.0,86.65,27,0.7822,0
GOOG281215C00345000,2026-02-06 19:38:52+00:00,345.0,85.12,4,0.7822,0
GOOG281215C00350000,2026-02-09 20:16:23+00:00,350.0,83.2,29,0.7822,0
GOOG281215C00355000,2026-02-06 18:49:42+00:00,355.0,81.68,3,1.5635,0
GOOG281215C00360000,2026-02-09 15:26:11+00:00,360.0,78.0,1,1.5635,0
GOOG281215C00365000,2026-02-09 14:51:10+00:00,365.0,75.25,1,1.5635,0
GOOG281215C00370000,2026-02-06 19:47:01+00:00,370.0,75.3,3,1.5635,0
GOOG281215C00375000,2026-02-06 15:15:02+00:00,375.0,72.4,2,1.5635,0
GOOG281215C00380000,2026-02-05 15:15:14+00:00,380.0,70.0,3,1.5635,0
GOOG281215C00385000,2026-01-29 14:30:04+00:00,385.0,81.35,1,1.5635,0
GOOG281215C00390000,2026-02-09 14:34:40+00:00,390.0,68.59,11,1.5635,0
GOOG281215C00395000,2026-02-04 16:05:02+00:00,395.0,74.31,40,3.126,0
GOOG281215C00400000,2026-02-09 20:52:32+00:00,400.0,66.08,7,3.126,0
GOOG281215C00405000,2026-02-09 18:29:47+00:00,405.0,65.35,24,3.126,0
GOOG281215C00410000,2026-02-05 19:31:45+00:00,410.0,66.28,2,3.126,0
GOOG281215C00420000,2026-02-04 20:09:51+00:00,420.0,67.6,47,3.126,0
GOOG281215C00430000,2026-02-06 19:52:12+00:00,430.0,57.4,2,3.126,0
GOOG281215C00440000,2026-02-09 20:52:32+00:00,440.0,55.35,1,3.126,0
GOOG281215C00450000,2026-02-09 16:42:52+00:00,450.0,53.31,4,3.126,0
GOOG281215C00460000,2026-02-06 16:22:49+00:00,460.0,50.0,1,3.126,0
GOOG281215C00470000,2026-02-09 19:04:39+00:00,470.0,48.89,7,3.126,0
GOOG281215C00480000,2026-02-09 16:17:16+00:00,480.0,48.3,17,3.126,0
GOOG281215C00490000,2026-02-09 17:53:27+00:00,490.0,45.75,10,6.2509,0
GOOG281215C00500000,2026-02-09 20:49:59+00:00,500.0,42.42,38,6.2509,0
