contractSymbol,lastTradeDate,strike,lastPrice,volume,impliedVolatility,inTheMoney,underlyingPriceAtTrade,riskFreeRate
GLD260313C00295000,2026-01-30 17:01:50+00:00,295.0,163.55,60.0,0.001,1,,0.03593
GLD260313C00320000,2026-02-03 19:03:31+00:00,320.0,131.66,,0.001,1,,0.03593
GLD260313C00340000,2026-01-30 17:58:05+00:00,340.0,107.5,32.0,0.001,1,,0.03593
GLD260313C00350000,2026-01-30 17:58:11+00:00,350.0,97.75,2.0,0.001,1,,0.03593
GLD260313C00360000,2026-02-03 19:52:08+00:00,360.0,95.77,,0.001,1,,0.03593
GLD260313C00375000,2026-02-02 19:14:03+00:00,375.0,56.7,,0.001,1,,0.03593
GLD260313C00380000,2026-02-09 15:21:45+00:00,380.0,84.25,3.0,0.001,1,462.53,0.03593
GLD260313C00385000,2026-02-06 14:33:39+00:00,385.0,71.0,1.0,0.001,1,453.055,0.03593
GLD260313C00390000,2026-02-04 14:50:16+00:00,390.0,73.14,2.0,0.001,1,460.03,0.03593
GLD260313C00395000,2026-02-09 15:30:06+00:00,395.0,70.01,2.0,0.001,1,463.2609,0.03593
GLD260313C00400000,2026-02-05 17:55:37+00:00,400.0,52.75,5.0,0.001,1,447.55,0.03593
GLD260313C00405000,2026-02-03 16:57:57+00:00,405.0,56.88,,0.001,1,,0.03593
GLD260313C00410000,2026-02-09 18:35:59+00:00,410.0,57.55,8.0,0.001,1,464.77,0.03593
GLD260313C00415000,2026-02-09 21:14:55+00:00,415.0,53.98,3.0,0.001,1,466.93,0.03593
GLD260313C00420000,2026-02-09 21:14:55+00:00,420.0,49.51,2.0,0.001,1,466.93,0.03593
GLD260313C00425000,2026-02-09 18:35:59+00:00,425.0,44.35,6.0,0.001,1,464.77,0.03593
GLD260313C00430000,2026-02-09 16:46:39+00:00,430.0,41.8,7.0,0.001,1,466.68,0.03593
GLD260313C00435000,2026-02-09 20:51:02+00:00,435.0,37.9,59.0,0.001,1,466.84,0.03593
GLD260313C00438000,2026-02-09 15:41:38+00:00,438.0,33.39,2.0,0.001,1,464.38,0.03593
GLD260313C00439000,2026-02-09 15:41:38+00:00,439.0,32.5,2.0,0.001,1,464.38,0.03593
