contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
AMZN280121C00110000,2026-02-09 19:51:10+00:00,110.0,112.75,0.0,0.0,0.0,0.0,10,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00115000,2026-02-09 19:51:10+00:00,115.0,108.75,0.0,0.0,0.0,0.0,7,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00120000,2026-02-09 20:59:54+00:00,120.0,104.5,0.0,0.0,0.0,0.0,2,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00125000,2026-02-09 20:53:36+00:00,125.0,101.03,0.0,0.0,0.0,0.0,8,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00130000,2026-02-09 19:12:08+00:00,130.0,97.65,0.0,0.0,0.0,0.0,121,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00135000,2026-02-06 18:14:00+00:00,135.0,93.55,0.0,0.0,0.0,0.0,8,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00140000,2026-02-09 20:49:11+00:00,140.0,90.05,0.0,0.0,0.0,0.0,19,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00145000,2026-02-06 17:47:07+00:00,145.0,87.25,0.0,0.0,0.0,0.0,16,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00150000,2026-02-09 20:49:50+00:00,150.0,83.0,0.0,0.0,0.0,0.0,24,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00155000,2026-02-09 20:27:55+00:00,155.0,79.49,0.0,0.0,0.0,0.0,11,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00160000,2026-02-09 20:24:11+00:00,160.0,76.74,0.0,0.0,0.0,0.0,21,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00165000,2026-02-09 19:54:11+00:00,165.0,73.3,0.0,0.0,0.0,0.0,7,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00170000,2026-02-09 20:56:16+00:00,170.0,70.65,0.0,0.0,0.0,0.0,52,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
AMZN280121C00175000,2026-02-09 18:53:49+00:00,175.0,68.15,0.0,0.0,0.0,0.0,7,0,1.0000000000000003e-05,True,REGULAR,USD,2028-01-21
