contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
AAPL270115C00005000,2026-02-06 20:50:00+00:00,5.0,273.2,0.0,0.0,0.0,0.0,10,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00010000,2026-02-02 20:49:50+00:00,10.0,260.0,0.0,0.0,0.0,0.0,2,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00015000,2025-11-07 20:25:47+00:00,15.0,252.65,247.6,251.55,0.0,0.0,200,188,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00020000,2026-02-02 18:49:42+00:00,20.0,245.64,0.0,0.0,0.0,0.0,6,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00025000,2025-05-23 17:36:45+00:00,25.0,172.1,174.8,178.65,0.0,0.0,3,5,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00030000,2025-08-08 13:57:09+00:00,30.0,192.4,208.35,212.05,0.0,0.0,3,4,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00035000,2025-05-06 16:43:54+00:00,35.0,165.98,165.3,169.2,0.0,0.0,1,5,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00040000,2025-12-23 15:26:52+00:00,40.0,231.83,217.25,221.05,0.0,0.0,10,39,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00045000,2025-10-09 13:39:10+00:00,45.0,213.4,227.25,230.95,0.0,0.0,1,2,1.0244189404296877,True,REGULAR,USD,2027-01-15
AAPL270115C00050000,2026-02-02 14:45:10+00:00,50.0,212.5,0.0,0.0,0.0,0.0,100,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00060000,2026-02-09 18:15:48+00:00,60.0,213.71,0.0,0.0,0.0,0.0,17,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00070000,2026-02-06 20:45:48+00:00,70.0,210.24,0.0,0.0,0.0,0.0,80,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00080000,2026-01-30 20:41:08+00:00,80.0,183.4,0.0,0.0,0.0,0.0,4,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00085000,2026-01-16 15:13:50+00:00,85.0,174.79,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00090000,2026-02-06 16:21:07+00:00,90.0,191.88,0.0,0.0,0.0,0.0,87,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00095000,2025-12-30 16:12:23+00:00,95.0,181.25,164.65,168.35,0.0,0.0,10,24,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00100000,2026-02-09 20:51:42+00:00,100.0,178.2,0.0,0.0,0.0,0.0,78,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00105000,2026-02-09 18:51:28+00:00,105.0,171.23,0.0,0.0,0.0,0.0,5,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00110000,2026-02-06 17:17:18+00:00,110.0,172.75,0.0,0.0,0.0,0.0,45,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00115000,2026-02-05 18:10:25+00:00,115.0,163.38,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00120000,2026-02-06 17:14:04+00:00,120.0,163.9,0.0,0.0,0.0,0.0,68,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00125000,2026-02-03 16:10:12+00:00,125.0,149.8,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
AAPL270115C00130000,2026-02-09 15:06:24+00:00,130.0,148.35,0.0,0.0,0.0,0.0,10,0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15
