contractSymbol,lastTradeDate,strike,lastPrice,volume,impliedVolatility,inTheMoney
AMZN271217C00085000,2026-02-06 17:39:37+00:00,85.0,132.0,3,0.001,1
AMZN271217C00090000,2026-01-23 17:39:39+00:00,90.0,157.0,1,0.001,1
AMZN271217C00095000,2026-02-09 14:32:49+00:00,95.0,120.0,2,0.001,1
AMZN271217C00100000,2026-02-09 19:54:44+00:00,100.0,119.7,19,0.001,1
AMZN271217C00105000,2026-01-22 16:28:27+00:00,105.0,141.0,1,0.001,1
AMZN271217C00110000,2026-02-09 20:53:05+00:00,110.0,111.75,2,0.001,1
AMZN271217C00115000,2026-02-06 16:10:53+00:00,115.0,103.45,3,0.001,1
AMZN271217C00120000,2026-02-06 20:32:09+00:00,120.0,103.05,14,0.001,1
AMZN271217C00125000,2026-02-09 19:44:21+00:00,125.0,99.98,26,0.001,1
AMZN271217C00130000,2026-02-09 20:24:18+00:00,130.0,96.4,5,0.001,1
AMZN271217C00135000,2026-02-09 16:56:44+00:00,135.0,94.33,1,0.001,1
AMZN271217C00140000,2026-02-06 19:23:00+00:00,140.0,86.72,8,0.001,1
AMZN271217C00145000,2026-02-09 17:26:24+00:00,145.0,86.5,1,0.001,1
AMZN271217C00150000,2026-02-09 18:20:26+00:00,150.0,84.5,17,0.001,1
AMZN271217C00155000,2026-02-06 20:57:09+00:00,155.0,79.95,23,0.001,1
AMZN271217C00160000,2026-02-09 19:17:01+00:00,160.0,75.75,7,0.001,1
AMZN271217C00165000,2026-02-09 19:45:13+00:00,165.0,72.04,1,0.001,1
AMZN271217C00170000,2026-02-09 20:57:36+00:00,170.0,69.0,26,0.001,1
AMZN271217C00175000,2026-02-06 20:00:23+00:00,175.0,64.0,10,0.001,1
AMZN271217C00180000,2026-02-09 19:11:32+00:00,180.0,63.65,157,0.001,1
AMZN271217C00185000,2026-02-09 15:24:56+00:00,185.0,59.38,8,0.001,1
AMZN271217C00190000,2026-02-09 20:51:10+00:00,190.0,58.25,5,0.001,1
AMZN271217C00195000,2026-02-09 17:09:25+00:00,195.0,57.6,4,0.001,1
AMZN271217C00200000,2026-02-09 20:59:31+00:00,200.0,52.95,925,0.001,1
AMZN271217C00205000,2026-02-09 18:25:36+00:00,205.0,52.09,13,0.001,1
AMZN271217C00210000,2026-02-09 20:05:55+00:00,210.0,48.55,50,0.0987,0
AMZN271217C00215000,2026-02-09 18:10:41+00:00,215.0,47.45,50,0.3916,0
AMZN271217C00220000,2026-02-09 19:51:01+00:00,220.0,43.98,48,0.7822,0
AMZN271217C00225000,2026-02-09 20:27:11+00:00,225.0,42.0,262,1.5635,0
AMZN271217C00230000,2026-02-09 19:28:45+00:00,230.0,40.27,130,1.5635,0
AMZN271217C00235000,2026-02-09 20:38:58+00:00,235.0,38.5,8,1.5635,0
AMZN271217C00240000,2026-02-09 17:00:51+00:00,240.0,38.0,20,1.5635,0
AMZN271217C00245000,2026-02-06 20:58:09+00:00,245.0,35.2,40,3.126,0
AMZN271217C00250000,2026-02-09 20:58:35+00:00,250.0,33.22,111,3.126,0
AMZN271217C00255000,2026-02-09 15:33:45+00:00,255.0,31.15,1,3.126,0
AMZN271217C00260000,2026-02-09 18:29:11+00:00,260.0,30.9,7,3.126,0
AMZN271217C00265000,2026-02-09 14:30:00+00:00,265.0,27.98,2,3.126,0
AMZN271217C00270000,2026-02-09 19:50:48+00:00,270.0,27.38,4,3.126,0
AMZN271217C00275000,2026-02-09 15:52:16+00:00,275.0,26.0,1,3.126,0
AMZN271217C00280000,2026-02-09 20:10:32+00:00,280.0,25.0,15,3.126,0
AMZN271217C00285000,2026-02-09 20:01:44+00:00,285.0,23.85,16,6.2509,0
AMZN271217C00290000,2026-02-09 20:55:05+00:00,290.0,22.82,7,6.2509,0
AMZN271217C00295000,2026-02-09 17:01:58+00:00,295.0,22.75,1,6.2509,0
AMZN271217C00300000,2026-02-09 20:51:58+00:00,300.0,20.82,182,6.2509,0
AMZN271217C00305000,2026-02-09 15:40:56+00:00,305.0,19.39,12,6.2509,0
AMZN271217C00310000,2026-02-09 17:05:42+00:00,310.0,19.66,3,6.2509,0
AMZN271217C00315000,2026-02-09 20:28:21+00:00,315.0,18.0,43,6.2509,0
AMZN271217C00320000,2026-02-09 19:35:57+00:00,320.0,16.96,31,6.2509,0
AMZN271217C00325000,2026-02-09 15:58:34+00:00,325.0,16.12,1,6.2509,0
AMZN271217C00330000,2026-02-09 19:53:52+00:00,330.0,15.44,2,6.2509,0
AMZN271217C00340000,2026-02-09 18:29:55+00:00,340.0,14.47,4,6.2509,0
AMZN271217C00350000,2026-02-09 20:03:06+00:00,350.0,12.88,260,6.2509,0
AMZN271217C00360000,2026-02-09 19:17:04+00:00,360.0,11.8,26,6.2509,0
AMZN271217C00370000,2026-02-09 20:27:34+00:00,370.0,10.67,10,6.2509,0
