contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
MSFT260417C00220000,2026-02-03 20:55:03+00:00,220.0,192.32,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00230000,2026-02-03 20:55:03+00:00,230.0,182.37,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00240000,2026-02-05 15:47:32+00:00,240.0,162.32,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00245000,2026-02-05 15:47:32+00:00,245.0,157.35,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00255000,2026-02-05 20:29:17+00:00,255.0,140.35,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00270000,2026-02-09 20:10:56+00:00,270.0,145.5,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00280000,2026-02-05 15:40:21+00:00,280.0,124.6,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00295000,2026-02-05 15:42:38+00:00,295.0,110.7,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00300000,2026-02-09 20:27:52+00:00,300.0,115.65,0.0,0.0,0.0,0.0,23.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00310000,2026-02-09 20:27:52+00:00,310.0,106.0,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00320000,2026-02-09 20:52:09+00:00,320.0,96.5,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00330000,2026-02-09 16:08:07+00:00,330.0,84.42,0.0,0.0,0.0,0.0,11.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00335000,2026-02-09 16:08:07+00:00,335.0,79.57,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00340000,2026-02-06 15:17:59+00:00,340.0,61.1,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00345000,2026-02-06 18:03:13+00:00,345.0,61.1,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00350000,2026-02-09 19:50:19+00:00,350.0,68.68,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00355000,2026-02-06 20:59:59+00:00,355.0,53.2,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00360000,2026-02-09 20:56:20+00:00,360.0,59.1,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00365000,2026-02-09 15:19:33+00:00,365.0,52.46,0.0,0.0,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00370000,2026-02-09 20:47:22+00:00,370.0,51.2,0.0,0.0,0.0,0.0,43.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00375000,2026-02-09 20:55:06+00:00,375.0,47.3,0.0,0.0,0.0,0.0,35.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00380000,2026-02-09 19:43:54+00:00,380.0,43.41,0.0,0.0,0.0,0.0,27.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00385000,2026-02-09 20:32:48+00:00,385.0,38.16,0.0,0.0,0.0,0.0,56.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00390000,2026-02-09 20:26:30+00:00,390.0,34.85,0.0,0.0,0.0,0.0,264.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00395000,2026-02-09 20:53:55+00:00,395.0,31.5,0.0,0.0,0.0,0.0,271.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00400000,2026-02-09 20:59:55+00:00,400.0,28.54,0.0,0.0,0.0,0.0,678.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00405000,2026-02-09 20:59:52+00:00,405.0,25.5,0.0,0.0,0.0,0.0,999.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
MSFT260417C00410000,2026-02-09 20:59:17+00:00,410.0,22.65,0.0,0.0,0.0,0.0,972.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-04-17
