contractSymbol,lastTradeDate,strike,lastPrice,volume,impliedVolatility,inTheMoney,underlyingPriceAtTrade,riskFreeRate
MSFT280616P00210000,2026-02-09 20:32:00+00:00,210.0,6.45,5.0,6.2509,0,412.89,0.03593
MSFT280616P00215000,2026-02-05 14:30:08+00:00,215.0,7.0,2.0,6.2509,0,405.295,0.03593
MSFT280616P00220000,2026-02-09 18:12:04+00:00,220.0,7.1,1.0,6.2509,0,412.485,0.03593
MSFT280616P00225000,2026-02-02 15:59:46+00:00,225.0,6.75,,6.2509,0,,0.03593
MSFT280616P00230000,2026-01-29 18:46:14+00:00,230.0,7.8,14.0,6.2509,0,,0.03593
MSFT280616P00240000,2026-02-05 19:07:25+00:00,240.0,10.95,1.0,6.2509,0,400.2116,0.03593
MSFT280616P00250000,2026-02-05 16:15:52+00:00,250.0,12.6,1.0,6.2509,0,401.5,0.03593
MSFT280616P00260000,2026-02-09 17:54:46+00:00,260.0,12.97,45.0,6.2509,0,412.18,0.03593
MSFT280616P00270000,2026-02-03 18:57:39+00:00,270.0,14.95,6.0,6.2509,0,,0.03593
MSFT280616P00280000,2026-02-04 14:35:42+00:00,280.0,16.27,1.0,6.2509,0,413.8,0.03593
MSFT280616P00290000,2026-02-03 17:36:08+00:00,290.0,18.71,5.0,6.2509,0,,0.03593
MSFT280616P00300000,2026-02-06 20:28:15+00:00,300.0,23.6,1.0,3.126,0,399.66,0.03593
MSFT280616P00310000,2026-02-05 17:53:17+00:00,310.0,25.28,1.0,3.126,0,404.055,0.03593
MSFT280616P00320000,2026-02-09 16:59:46+00:00,320.0,26.9,51.0,3.126,0,412.47,0.03593
MSFT280616P00330000,2026-02-05 19:09:50+00:00,330.0,32.63,1.0,3.126,0,399.905,0.03593
MSFT280616P00340000,2026-02-09 19:10:41+00:00,340.0,32.5,3.0,3.126,0,413.62,0.03593
MSFT280616P00350000,2026-02-09 16:57:06+00:00,350.0,36.77,4.0,1.5635,0,411.86,0.03593
MSFT280616P00360000,2026-02-09 16:57:06+00:00,360.0,40.45,3.0,1.5635,0,411.86,0.03593
MSFT280616P00370000,2026-02-03 19:51:40+00:00,370.0,44.2,3.0,1.5635,0,,0.03593
MSFT280616P00380000,2026-02-09 15:09:25+00:00,380.0,49.72,1.0,1.5635,0,408.74,0.03593
MSFT280616P00390000,2026-02-05 20:40:51+00:00,390.0,59.44,9.0,0.7822,0,394.14,0.03593
MSFT280616P00400000,2026-02-09 16:46:00+00:00,400.0,57.09,14.0,0.3916,0,412.525,0.03593
MSFT280616P00410000,2026-02-09 20:46:22+00:00,410.0,61.3,3.0,0.1963,0,413.8,0.03593
MSFT280616P00420000,2026-02-04 20:13:35+00:00,420.0,63.85,3.0,0.001,1,415.88,0.03593
MSFT280616P00430000,2026-01-30 18:31:35+00:00,430.0,63.16,4.0,0.001,1,,0.03593
MSFT280616P00440000,2026-02-05 20:52:50+00:00,440.0,87.23,8.0,0.001,1,393.58,0.03593
MSFT280616P00450000,2026-02-06 17:58:45+00:00,450.0,90.29,6.0,0.001,1,398.9,0.03593
MSFT280616P00460000,2026-02-04 16:02:19+00:00,460.0,86.28,1.0,0.001,1,414.1775,0.03593
MSFT280616P00470000,2026-02-06 20:57:57+00:00,470.0,101.1,1.0,0.001,1,401.53,0.03593
MSFT280616P00480000,2026-02-04 16:03:25+00:00,480.0,98.37,1.0,0.001,1,414.615,0.03593
MSFT280616P00490000,2026-02-02 18:21:35+00:00,490.0,97.92,35.0,0.001,1,,0.03593
MSFT280616P00500000,2026-02-06 15:53:41+00:00,500.0,126.53,1.0,0.001,1,393.8775,0.03593
MSFT280616P00510000,2026-02-06 16:47:38+00:00,510.0,131.39,1.0,0.001,1,397.09,0.03593
MSFT280616P00520000,2026-02-05 19:27:32+00:00,520.0,137.81,1.0,0.001,1,398.405,0.03593
MSFT280616P00530000,2026-02-05 15:20:28+00:00,530.0,144.83,1.0,0.001,1,399.105,0.03593
MSFT280616P00540000,2026-01-13 15:21:31+00:00,540.0,104.02,1.0,0.001,1,,0.03593
MSFT280616P00550000,2026-02-03 15:33:25+00:00,550.0,149.21,8.0,0.001,1,,0.03593
MSFT280616P00560000,2026-02-09 16:20:08+00:00,560.0,160.22,12.0,0.001,1,411.085,0.03593
MSFT280616P00580000,2026-02-02 15:12:12+00:00,580.0,160.05,17.0,0.001,1,,0.03593
MSFT280616P00600000,2026-02-09 16:20:41+00:00,600.0,193.71,1.0,0.001,1,411.66,0.03593
MSFT280616P00610000,2026-01-27 16:14:09+00:00,610.0,147.96,,0.001,1,,0.03593
MSFT280616P00630000,2026-01-30 18:46:37+00:00,630.0,203.25,2.0,0.001,1,,0.03593
MSFT280616P00640000,2026-02-03 20:37:30+00:00,640.0,230.5,6.0,0.001,1,,0.03593
MSFT280616P00650000,2026-02-05 20:44:22+00:00,650.0,256.7,2.0,0.001,1,393.095,0.03593
MSFT280616P00660000,2026-02-02 17:49:07+00:00,660.0,235.3,15.0,0.001,1,,0.03593
MSFT280616P00670000,2026-02-02 20:53:08+00:00,670.0,245.9,1.0,0.001,1,,0.03593
MSFT280616P00680000,2026-01-27 18:24:50+00:00,680.0,203.25,2.0,0.001,1,,0.03593
MSFT280616P00700000,2026-01-29 19:43:51+00:00,700.0,276.5,1.0,0.001,1,,0.03593
MSFT280616P00720000,2026-01-29 15:16:25+00:00,720.0,294.0,1.0,0.001,1,,0.03593
