Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Datetime,,,,,
2026-01-29 14:30,436.34,442.3,436.25,439.865,5602685
2026-01-29 14:31,432.135,436.85,432.001,436.25,1225869
2026-01-29 14:32,433.26,435.105,432.04,432.09,958121
2026-01-29 14:33,430.23,433.37,429.24,433.26,1126489
2026-01-29 14:34,432.0,432.0,429.67,430.33,965993
2026-01-29 14:35,432.55,432.63,430.8,431.91,820563
2026-01-29 14:36,432.415,433.4,431.68,432.51,605996
2026-01-29 14:37,433.439,433.44,432.17,432.51,522738
2026-01-29 14:38,433.33,433.72,432.22,433.41,479290
2026-01-29 14:39,433.68,434.396,433.16,433.33,542534
2026-01-29 14:40,433.545,434.36,432.82,433.7,733543
2026-01-29 14:41,433.412,433.6,431.88,433.54,1234359
2026-01-29 14:42,434.0,434.296,432.95,433.35,406150
2026-01-29 14:43,434.73,435.05,433.77,433.92,288400
2026-01-29 14:44,433.81,434.989,433.8,434.72,423003
2026-01-29 14:45,432.94,433.834,432.69,433.834,464524
2026-01-29 14:46,432.0,433.09,431.66,432.945,527567
2026-01-29 14:47,433.68,433.7,431.94,432.01,395372
2026-01-29 14:48,432.789,433.645,432.23,433.645,316266
2026-01-29 14:49,432.38,433.05,432.075,432.65,292380
2026-01-29 14:50,432.24,433.06,431.61,432.417,361742
2026-01-29 14:51,432.02,432.6,431.877,432.24,204241
2026-01-29 14:52,429.195,432.05,429.01,431.97,832570
2026-01-29 14:53,428.4,429.31,428.145,429.195,586218
2026-01-29 14:54,428.9,429.25,428.22,428.365,371720
2026-01-29 14:55,429.35,429.39,428.6,428.9,365448
2026-01-29 14:56,429.57,430.3,429.16,429.39,463560
2026-01-29 14:57,429.38,430.44,429.25,429.555,388316
2026-01-29 14:58,428.76,429.83,428.7,429.395,383967
2026-01-29 14:59,428.52,428.81,428.01,428.78,358005
2026-01-29 15:00,426.48,428.56,426.36,428.55,603413
2026-01-29 15:01,426.39,426.62,425.75,426.47,518540
2026-01-29 15:02,425.1,426.78,425.1,426.39,489279
2026-01-29 15:03,425.005,425.35,423.93,425.1,699699
2026-01-29 15:04,425.55,425.58,424.8,425.005,387401
2026-01-29 15:05,425.54,426.7,425.46,425.56,376988
2026-01-29 15:06,425.53,426.69,425.5,425.512,315641
2026-01-29 15:07,426.9,426.96,425.04,425.614,388097
2026-01-29 15:08,427.6,428.279,426.91,426.94,373528
2026-01-29 15:09,428.28,428.77,427.13,427.59,331748
2026-01-29 15:10,428.825,429.43,428.1,428.25,322876
2026-01-29 15:11,428.29,429.02,428.17,428.85,293707
2026-01-29 15:12,428.76,428.785,427.88,428.304,282390
2026-01-29 15:13,427.44,428.86,427.31,428.76,259913
2026-01-29 15:14,426.6,427.47,426.43,427.46,343480
2026-01-29 15:15,426.62,427.069,426.11,426.6,284967
2026-01-29 15:16,426.918,427.03,426.59,426.62,333256
2026-01-29 15:17,427.065,427.48,426.5,426.945,302439
2026-01-29 15:18,427.76,428.0,426.91,427.065,280263
2026-01-29 15:19,427.23,427.808,426.91,427.76,186473
2026-01-29 15:20,427.92,427.93,427.11,427.215,221277
2026-01-29 15:21,428.12,428.27,427.62,427.96,372425
2026-01-29 15:22,429.13,429.29,427.96,428.15,278355
2026-01-29 15:23,429.085,429.5,428.96,429.13,243581
2026-01-29 15:24,428.455,429.309,428.3,429.085,230327
2026-01-29 15:25,428.51,428.65,427.8,428.46,259039
2026-01-29 15:26,428.5,429.249,428.43,428.505,282954
2026-01-29 15:27,428.285,428.88,428.2,428.55,198086
2026-01-29 15:28,426.63,428.28,426.621,428.28,259250
2026-01-29 15:29,426.33,426.723,426.02,426.685,265204
2026-01-29 15:30,426.335,426.5,425.811,426.37,246523
2026-01-29 15:31,425.355,426.72,425.26,426.37,288003
2026-01-29 15:32,424.635,425.74,424.55,425.355,401331
2026-01-29 15:33,425.03,425.21,424.39,424.62,333261
2026-01-29 15:34,425.68,425.73,424.87,424.97,276204
2026-01-29 15:35,425.945,426.2,425.53,425.64,192637
2026-01-29 15:36,426.01,426.22,425.83,425.94,208840
2026-01-29 15:37,425.99,426.07,425.45,426.025,164292
2026-01-29 15:38,425.455,426.04,425.45,425.927,153166
2026-01-29 15:39,425.77,426.01,425.46,425.46,166291
2026-01-29 15:40,424.83,425.8,424.64,425.765,249062
2026-01-29 15:41,425.015,425.46,424.56,424.855,182388
2026-01-29 15:42,425.105,425.43,424.79,425.05,198671
2026-01-29 15:43,424.284,425.2,424.03,425.09,246850
2026-01-29 15:44,424.833,424.86,424.14,424.37,244909
2026-01-29 15:45,424.045,424.84,423.85,424.84,346415
2026-01-29 15:46,424.7,424.82,424.0,424.04,154404
2026-01-29 15:47,425.035,425.155,424.46,424.745,227188
2026-01-29 15:48,425.52,425.56,424.9,425.01,143593
2026-01-29 15:49,425.32,425.77,425.2,425.54,173706
2026-01-29 15:50,425.94,425.95,425.06,425.31,153339
2026-01-29 15:51,424.64,426.02,424.6,425.96,225724
2026-01-29 15:52,424.77,425.01,424.55,424.665,157072
2026-01-29 15:53,424.44,425.0,424.2,424.77,161206
2026-01-29 15:54,423.9,424.394,423.79,424.38,204349
2026-01-29 15:55,424.01,424.182,423.66,423.87,183097
2026-01-29 15:56,423.57,424.15,423.38,424.01,259528
2026-01-29 15:57,424.415,424.54,423.49,423.605,301837
2026-01-29 15:58,424.385,424.59,423.99,424.42,147205
2026-01-29 15:59,423.41,424.47,423.41,424.385,174609
2026-01-29 16:00,423.92,423.98,423.05,423.41,249765
2026-01-29 16:01,424.22,424.39,423.76,423.95,165578
2026-01-29 16:02,423.57,424.33,423.33,424.23,145313
2026-01-29 16:03,423.765,423.79,423.17,423.57,209376
2026-01-29 16:04,422.785,424.14,422.55,423.79,295915
2026-01-29 16:05,422.75,422.99,422.385,422.73,244177
2026-01-29 16:06,421.875,422.79,421.66,422.745,360094
2026-01-29 16:07,421.86,421.921,421.02,421.87,271421
2026-01-29 16:08,422.03,422.32,421.7,421.85,227094
2026-01-29 16:09,421.823,422.015,421.45,421.981,167388
2026-01-29 16:10,422.115,422.4,421.2,421.81,206337
2026-01-29 16:11,422.65,422.8,422.115,422.115,169306
2026-01-29 16:12,422.44,422.768,421.851,422.65,187352
2026-01-29 16:13,422.08,422.48,421.72,422.4,183070
2026-01-29 16:14,422.8,422.81,421.951,422.078,239882
2026-01-29 16:15,422.16,422.83,421.98,422.805,210187
2026-01-29 16:16,422.0,422.28,421.9,422.169,185780
2026-01-29 16:17,422.58,422.58,421.83,421.981,179799
2026-01-29 16:18,422.595,423.16,422.53,422.56,185549
2026-01-29 16:19,422.95,422.994,422.3,422.65,148450
2026-01-29 16:20,423.32,423.35,422.68,422.96,197258
2026-01-29 16:21,423.12,423.53,423.05,423.35,206289
2026-01-29 16:22,422.66,423.24,422.31,423.1,238131
2026-01-29 16:23,422.975,423.09,422.57,422.6,147879
2026-01-29 16:24,423.13,423.37,422.92,422.97,126976
2026-01-29 16:25,422.735,423.35,422.51,423.13,197497
2026-01-29 16:26,422.47,422.95,422.27,422.76,177559
2026-01-29 16:27,422.405,422.65,422.12,422.49,200105
2026-01-29 16:28,422.08,422.53,421.88,422.42,215031
2026-01-29 16:29,422.65,422.78,422.02,422.04,177230
2026-01-29 16:30,423.17,423.49,422.55,422.66,206382
2026-01-29 16:31,423.075,423.93,422.935,423.166,195761
2026-01-29 16:32,423.36,423.55,422.77,423.055,148173
2026-01-29 16:33,423.975,424.1,423.33,423.365,215254
2026-01-29 16:34,424.11,424.16,423.73,424.04,138958
2026-01-29 16:35,424.11,424.29,423.622,424.08,171164
2026-01-29 16:36,424.345,424.76,424.07,424.115,203958
