Price,Close,High,Low,Open,Volume
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN
Datetime,,,,,
2026-01-29 14:30,242.44,243.0,242.0,242.955,1230239
2026-01-29 14:31,242.377,242.865,242.265,242.411,144271
2026-01-29 14:32,242.685,242.75,242.075,242.43,180241
2026-01-29 14:33,242.45,242.965,242.27,242.73,172470
2026-01-29 14:34,242.42,242.89,242.125,242.43,116338
2026-01-29 14:35,242.11,242.45,241.85,242.425,193990
2026-01-29 14:36,241.361,242.35,240.95,242.16,178901
2026-01-29 14:37,241.845,241.878,241.13,241.31,178110
2026-01-29 14:38,241.95,242.265,241.79,241.84,149947
2026-01-29 14:39,242.125,242.319,241.86,241.94,108570
2026-01-29 14:40,242.225,242.37,241.885,242.21,114008
2026-01-29 14:41,242.03,242.415,241.79,242.23,125162
2026-01-29 14:42,241.825,242.06,241.73,242.0,206684
2026-01-29 14:43,241.17,242.04,241.071,241.82,170392
2026-01-29 14:44,240.755,241.33,240.67,241.142,278683
2026-01-29 14:45,240.88,240.91,240.16,240.695,292927
2026-01-29 14:46,240.7,241.05,240.32,240.88,395721
2026-01-29 14:47,241.19,241.264,240.395,240.74,297254
2026-01-29 14:48,241.0,241.395,240.88,241.164,154022
2026-01-29 14:49,240.455,241.03,240.2,241.0,176526
2026-01-29 14:50,240.275,240.51,240.02,240.45,173104
2026-01-29 14:51,239.91,240.38,239.761,240.244,202065
2026-01-29 14:52,239.69,240.18,239.65,239.88,154282
2026-01-29 14:53,239.26,239.775,239.26,239.68,144259
2026-01-29 14:54,239.16,239.55,239.07,239.32,165724
2026-01-29 14:55,239.17,239.42,238.77,239.12,185725
2026-01-29 14:56,239.265,239.43,239.13,239.16,102411
2026-01-29 14:57,238.92,239.5,238.83,239.28,143230
2026-01-29 14:58,238.689,239.01,238.58,238.94,120416
2026-01-29 14:59,239.09,239.13,238.625,238.725,126346
2026-01-29 15:00,238.22,239.14,238.17,239.14,177956
2026-01-29 15:01,238.115,238.52,238.02,238.25,187801
2026-01-29 15:02,238.01,238.24,237.92,238.13,229450
2026-01-29 15:03,237.81,238.165,237.615,238.03,222361
2026-01-29 15:04,238.12,238.249,237.76,237.81,546804
2026-01-29 15:05,238.39,238.59,238.0,238.14,167071
2026-01-29 15:06,238.775,238.81,238.33,238.38,87442
2026-01-29 15:07,238.9,239.02,238.74,238.76,80584
2026-01-29 15:08,239.38,239.385,238.92,238.92,118470
2026-01-29 15:09,239.215,239.4,239.02,239.39,79123
2026-01-29 15:10,239.35,239.39,238.9,239.2,157999
2026-01-29 15:11,239.801,239.801,239.24,239.36,102621
2026-01-29 15:12,239.67,239.84,239.5,239.81,101158
2026-01-29 15:13,239.445,239.85,239.29,239.68,79959
2026-01-29 15:14,239.06,239.425,239.03,239.412,90104
2026-01-29 15:15,238.99,239.295,238.92,239.06,86679
2026-01-29 15:16,238.87,239.0,238.75,238.95,140526
2026-01-29 15:17,238.825,239.11,238.66,238.86,201829
2026-01-29 15:18,239.325,239.5,238.78,238.83,82205
2026-01-29 15:19,239.18,239.5,239.15,239.35,50668
2026-01-29 15:20,239.465,239.47,239.0,239.18,60790
2026-01-29 15:21,239.41,239.6,239.38,239.43,83817
2026-01-29 15:22,239.59,239.63,239.285,239.397,61281
2026-01-29 15:23,239.545,239.86,239.493,239.55,84323
2026-01-29 15:24,239.39,239.71,239.21,239.6,124092
2026-01-29 15:25,239.62,239.7,239.13,239.36,117733
2026-01-29 15:26,239.48,239.825,239.4,239.64,81295
2026-01-29 15:27,239.07,239.595,239.07,239.52,63280
2026-01-29 15:28,238.995,239.165,238.96,239.09,59047
2026-01-29 15:29,238.785,238.97,238.67,238.955,74855
2026-01-29 15:30,238.6,238.77,238.37,238.77,94680
