Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Datetime,,,,,
2026-03-04 14:30,664.10999,664.48999,657.96002,657.96002,397047
2026-03-04 14:31,661.84998,664.78003,661.59302,664.42999,85072
2026-03-04 14:32,663.71997,664.70001,661.50012,661.50012,88127
2026-03-04 14:33,663.59003,664.73999,662.91998,663.71002,66941
2026-03-04 14:34,664.35498,664.59003,662.84003,663.5,36183
2026-03-04 14:35,662.65997,665.28998,662.04901,664.59003,90284
2026-03-04 14:36,662.46997,663.71002,661.06012,662.18011,43995
2026-03-04 14:37,661.53003,663.34998,661.53003,662.51001,31892
2026-03-04 14:38,661.23999,662.87988,660.71051,661.71997,36200
2026-03-04 14:39,660.85498,662.77002,660.54999,661.31,44620
2026-03-04 14:40,659.86108,660.79559,658.77002,660.79559,45561
2026-03-04 14:41,659.88,660.21997,659.34998,659.83002,32601
2026-03-04 14:42,660.66498,661.58002,659.29999,659.71997,28235
2026-03-04 14:43,661.28003,662.59003,660.51001,660.51001,30286
2026-03-04 14:44,659.5,661.09998,659.24011,660.685,76091
2026-03-04 14:45,658.43103,659.26001,657.85352,659.08002,32459
2026-03-04 14:46,660.09998,660.53998,658.62,658.67999,23617
2026-03-04 14:47,657.83502,660.42499,657.67108,660.17999,42484
2026-03-04 14:48,660.0,660.27002,657.67999,657.78003,24084
2026-03-04 14:49,660.35901,661.0,660.02002,660.07001,46313
2026-03-04 14:50,660.19,661.28003,659.159,660.78497,27403
2026-03-04 14:51,662.46002,662.69202,660.09058,660.29999,33995
2026-03-04 14:52,663.27502,663.70001,662.04999,662.55499,46339
2026-03-04 14:53,663.79907,664.45001,663.07013,663.48999,38224
2026-03-04 14:54,664.40002,664.72998,663.55902,664.01501,19317
2026-03-04 14:55,664.64001,665.19989,664.21381,664.39001,53463
2026-03-04 14:56,665.52502,666.16498,664.65997,664.65997,96221
2026-03-04 14:57,665.96997,666.35999,665.38013,665.52509,55550
2026-03-04 14:58,665.28003,666.49988,665.26001,666.0,49620
2026-03-04 14:59,666.71997,667.0,664.77002,665.34497,41117
2026-03-04 15:00,667.995,668.48999,666.87671,666.89001,79792
2026-03-04 15:01,668.19501,668.79999,667.79999,667.79999,92137
2026-03-04 15:02,667.25,668.38,667.12,668.07001,26483
2026-03-04 15:03,666.47998,668.0,666.01001,667.72998,44862
2026-03-04 15:04,666.34998,666.94,666.01062,666.40002,25137
2026-03-04 15:05,667.33002,668.25,666.435,666.435,44925
2026-03-04 15:06,667.35999,667.75,666.47998,667.32001,17068
2026-03-04 15:07,667.35999,667.47992,666.06,667.3775,27797
2026-03-04 15:08,666.76001,667.48999,666.17999,667.48999,14960
2026-03-04 15:09,667.20001,667.65997,666.82458,666.97998,17936
2026-03-04 15:10,667.45001,667.64801,666.94202,667.32001,18085
2026-03-04 15:11,666.22998,667.58002,665.51801,667.5,29505
2026-03-04 15:12,666.62,666.70001,666.04999,666.47998,13171
2026-03-04 15:13,667.31,667.31,666.16779,666.54498,18687
2026-03-04 15:14,666.20001,667.26001,665.62,667.26001,18658
2026-03-04 15:15,666.84003,666.84003,665.97998,665.97998,18741
2026-03-04 15:16,666.45251,666.75,666.0,666.55573,13773
2026-03-04 15:17,667.69,667.87,666.51001,666.57001,22839
2026-03-04 15:18,667.41998,667.96002,667.38,667.52002,35902
2026-03-04 15:19,667.71997,667.98999,667.21997,667.39001,32540
2026-03-04 15:20,667.76001,667.76001,666.91998,667.71997,29334
2026-03-04 15:21,667.71997,668.19,667.20001,667.84003,60000
2026-03-04 15:22,667.45001,668.05499,667.20001,667.65997,13241
2026-03-04 15:23,667.17499,667.53998,667.07001,667.375,15213
2026-03-04 15:24,667.79999,667.84003,667.05011,667.25,12288
2026-03-04 15:25,668.16998,668.79999,667.58002,667.591,76202
2026-03-04 15:26,670.21997,670.37,668.5,668.5,78374
2026-03-04 15:27,670.20001,670.39001,669.70001,670.21997,30750
2026-03-04 15:28,670.67999,670.83002,669.78998,670.32751,34404
2026-03-04 15:29,671.91998,672.0,670.65997,670.79999,74428
2026-03-04 15:30,670.0,672.12,670.0,671.98999,32590
2026-03-04 15:31,670.58502,670.65002,669.83002,670.20001,19946
2026-03-04 15:32,669.69751,670.55499,669.625,670.55499,19401
2026-03-04 15:33,670.60999,670.91998,669.745,669.85498,27437
2026-03-04 15:34,670.51001,670.77502,670.0,670.65002,23368
2026-03-04 15:35,670.66498,671.26001,669.90002,670.31,25592
2026-03-04 15:36,670.17987,670.59998,669.71002,670.53998,29934
2026-03-04 15:37,670.57001,670.90002,669.935,669.935,19851
2026-03-04 15:38,670.51001,671.27002,670.08002,670.63,21999
2026-03-04 15:39,670.65503,670.65503,669.62,670.54749,37250
2026-03-04 15:40,670.54498,670.82001,670.37,670.65503,22727
2026-03-04 15:41,670.13,670.60999,669.84003,670.53003,20673
2026-03-04 15:42,669.40997,670.22998,669.40997,670.22998,36667
2026-03-04 15:43,669.60999,669.60999,668.94,669.47998,32956
2026-03-04 15:44,668.63,669.5,668.60999,669.30377,18680
2026-03-04 15:45,668.20502,669.04999,668.07001,668.51001,12586
2026-03-04 15:46,668.19,668.67511,668.02002,668.086,16030
2026-03-04 15:47,668.21503,668.41998,667.5,668.0,15527
2026-03-04 15:48,668.20001,668.45001,667.97998,668.19,49250
2026-03-04 15:49,668.92999,669.40002,668.08002,668.21002,18687
2026-03-04 15:50,668.76001,668.97998,668.28998,668.84998,12503
2026-03-04 15:51,668.67999,668.79547,668.15997,668.76001,13597
2026-03-04 15:52,668.08002,668.84998,668.0,668.84003,10303
2026-03-04 15:53,668.58002,668.66998,667.92999,668.26001,19761
2026-03-04 15:54,668.77002,669.12,668.38,668.85999,17563
2026-03-04 15:55,670.09998,670.34003,668.71002,668.77002,25060
2026-03-04 15:56,669.88,670.39001,669.79999,670.13,19705
2026-03-04 15:57,670.56,670.56,669.90002,669.95001,26479
2026-03-04 15:58,671.0,671.72998,670.37012,670.37012,70400
2026-03-04 15:59,670.88,671.34998,670.82001,671.0,20068
2026-03-04 16:00,671.40997,671.40997,670.79999,670.98499,17149
2026-03-04 16:01,671.55499,671.72998,670.70001,671.36499,16362
2026-03-04 16:02,672.32001,672.48999,671.5,671.52502,51900
2026-03-04 16:03,672.16498,672.75,671.90002,672.37,54422
2026-03-04 16:04,671.71002,672.52002,671.71002,672.16498,20771
2026-03-04 16:05,671.28998,672.02002,671.15997,671.98999,17089
2026-03-04 16:06,671.34003,671.46991,670.71002,671.28998,20003
2026-03-04 16:07,672.20001,672.25,671.34003,671.34003,28816
2026-03-04 16:08,672.10999,672.45001,671.76001,672.17999,20429
2026-03-04 16:09,671.53998,672.25,671.40002,672.07501,12455
2026-03-04 16:10,670.79999,671.85992,670.755,671.50403,11201
2026-03-04 16:11,670.46503,671.0,670.35999,670.77008,23201
2026-03-04 16:12,670.58502,670.84003,670.28998,670.44501,34932
2026-03-04 16:13,670.55499,670.81,670.29999,670.50079,32343
2026-03-04 16:14,670.3501,670.75,670.30011,670.55499,18000
2026-03-04 16:15,670.35999,670.60999,670.15747,670.46002,20421
2026-03-04 16:16,670.38,670.81,670.0,670.28998,15900
2026-03-04 16:17,670.65503,670.90002,669.995,670.28497,17000
2026-03-04 16:18,669.67999,670.54999,669.57001,670.54999,25778
2026-03-04 16:19,670.04437,670.20001,669.30011,669.53003,13423
2026-03-04 16:20,671.04498,671.25,670.03003,670.15002,26584
2026-03-04 16:21,671.33002,671.42499,670.85999,670.85999,10521
2026-03-04 16:22,670.33002,671.5,670.12,671.21997,16586
2026-03-04 16:23,670.20001,670.34003,669.34998,670.29498,17480
2026-03-04 16:24,669.57501,670.15002,669.54999,670.04999,16501
2026-03-04 16:25,669.85999,670.0,669.40002,669.54279,16347
2026-03-04 16:26,670.245,670.29999,669.84003,669.94501,18478
