contractSymbol,strike,lastPrice,percentChange,volume,contractSize,lastTradeDate,impliedVolatility,inTheMoney
MSFT260327C00300000,300.0,115.5,0.0,4.0,REGULAR,2026-02-09 19:48:29,0.001,1
MSFT260327C00335000,335.0,67.75,0.0,1.0,REGULAR,2026-02-06 18:10:20,0.001,1
MSFT260327C00340000,340.0,63.6,0.0,3.0,REGULAR,2026-02-06 14:43:59,0.001,1
MSFT260327C00345000,345.0,67.5,0.0,1.0,REGULAR,2026-02-09 15:36:33,0.001,1
MSFT260327C00350000,350.0,52.4,0.0,7.0,REGULAR,2026-02-06 16:24:28,0.001,1
MSFT260327C00355000,355.0,50.55,0.0,3.0,REGULAR,2026-02-06 20:59:59,0.001,1
MSFT260327C00360000,360.0,46.66,0.0,0.0,REGULAR,2026-02-05 18:58:44,0.001,1
MSFT260327C00365000,365.0,42.24,0.0,0.0,REGULAR,2026-02-05 19:15:29,0.001,1
MSFT260327C00370000,370.0,46.87,0.0,27.0,REGULAR,2026-02-09 16:50:57,0.001,1
MSFT260327C00375000,375.0,32.45,0.0,1.0,REGULAR,2026-02-06 20:54:11,0.001,1
MSFT260327C00380000,380.0,28.0,0.0,2.0,REGULAR,2026-02-06 19:01:32,0.001,1
MSFT260327C00385000,385.0,26.83,0.0,0.0,REGULAR,2026-02-05 15:06:48,0.001,1
MSFT260327C00390000,390.0,32.0,0.0,56.0,REGULAR,2026-02-09 20:50:45,0.001,1
MSFT260327C00395000,395.0,26.8,0.0,27.0,REGULAR,2026-02-09 20:37:10,0.001,1
MSFT260327C00400000,400.0,24.74,0.0,70.0,REGULAR,2026-02-09 19:58:56,0.001,1
MSFT260327C00405000,405.0,21.4,0.0,137.0,REGULAR,2026-02-09 20:59:57,0.001,1
MSFT260327C00410000,410.0,18.55,0.0,223.0,REGULAR,2026-02-09 20:59:10,0.001,1
MSFT260327C00415000,415.0,15.9,0.0,326.0,REGULAR,2026-02-09 20:59:57,0.1963,0
MSFT260327C00420000,420.0,13.42,0.0,226.0,REGULAR,2026-02-09 20:59:10,0.7822,0
MSFT260327C00425000,425.0,11.2,0.0,81.0,REGULAR,2026-02-09 20:54:09,1.5635,0
MSFT260327C00430000,430.0,9.4,0.0,237.0,REGULAR,2026-02-09 20:54:09,3.126,0
MSFT260327C00435000,435.0,7.75,0.0,111.0,REGULAR,2026-02-09 20:57:09,3.126,0
MSFT260327C00440000,440.0,6.4,0.0,140.0,REGULAR,2026-02-09 20:56:54,3.126,0
MSFT260327C00445000,445.0,5.2,0.0,66.0,REGULAR,2026-02-09 20:57:10,3.126,0
MSFT260327C00450000,450.0,4.4,0.0,1513.0,REGULAR,2026-02-09 20:59:57,6.2509,0
MSFT260327C00455000,455.0,3.65,0.0,35.0,REGULAR,2026-02-09 20:59:33,6.2509,0
MSFT260327C00460000,460.0,2.85,0.0,65.0,REGULAR,2026-02-09 20:34:29,6.2509,0
MSFT260327C00465000,465.0,2.35,0.0,17.0,REGULAR,2026-02-09 20:54:36,6.2509,0
MSFT260327C00470000,470.0,2.02,0.0,65.0,REGULAR,2026-02-09 20:57:09,6.2509,0
MSFT260327C00475000,475.0,1.79,0.0,44.0,REGULAR,2026-02-09 19:38:08,6.2509,0
MSFT260327C00480000,480.0,1.39,0.0,89.0,REGULAR,2026-02-09 20:44:57,6.2509,0
MSFT260327C00485000,485.0,1.21,0.0,81.0,REGULAR,2026-02-09 20:59:10,12.5009,0
MSFT260327C00500000,500.0,0.8,0.0,68.0,REGULAR,2026-02-09 20:20:25,12.5009,0
