contractSymbol,strike,lastPrice,percentChange,volume,contractSize,lastTradeDate,impliedVolatility,inTheMoney
MSFT281215P00210000,210.0,7.78,0.0,1.0,REGULAR,2026-02-09 18:12:04,6.2509,0
MSFT281215P00215000,215.0,9.7,0.0,12.0,REGULAR,2026-02-06 18:53:42,6.2509,0
MSFT281215P00220000,220.0,10.05,0.0,16.0,REGULAR,2026-02-05 18:06:23,6.2509,0
MSFT281215P00225000,225.0,9.97,0.0,3.0,REGULAR,2026-02-09 20:19:14,6.2509,0
MSFT281215P00230000,230.0,10.6,0.0,2.0,REGULAR,2026-02-09 19:39:26,6.2509,0
MSFT281215P00240000,240.0,13.0,0.0,1.0,REGULAR,2026-02-06 16:25:34,6.2509,0
MSFT281215P00250000,250.0,13.67,0.0,43.0,REGULAR,2026-02-09 19:39:26,6.2509,0
MSFT281215P00260000,260.0,15.8,0.0,75.0,REGULAR,2026-02-09 17:05:23,6.2509,0
MSFT281215P00270000,270.0,19.29,0.0,1.0,REGULAR,2026-02-05 19:23:10,6.2509,0
MSFT281215P00280000,280.0,20.06,0.0,4.0,REGULAR,2026-02-09 16:04:49,6.2509,0
MSFT281215P00290000,290.0,21.96,0.0,1.0,REGULAR,2026-02-09 20:08:58,3.126,0
MSFT281215P00300000,300.0,24.5,0.0,4.0,REGULAR,2026-02-09 19:12:34,3.126,0
MSFT281215P00310000,310.0,30.95,0.0,1.0,REGULAR,2026-02-06 17:42:50,3.126,0
MSFT281215P00320000,320.0,33.1,0.0,19.0,REGULAR,2026-02-06 20:50:32,3.126,0
MSFT281215P00330000,330.0,33.0,0.0,2.0,REGULAR,2026-02-09 19:56:58,3.126,0
MSFT281215P00340000,340.0,36.6,0.0,8.0,REGULAR,2026-02-09 19:03:38,3.126,0
MSFT281215P00350000,350.0,40.4,0.0,16.0,REGULAR,2026-02-09 20:28:20,1.5635,0
MSFT281215P00360000,360.0,45.26,0.0,1.0,REGULAR,2026-02-09 15:47:27,1.5635,0
MSFT281215P00370000,370.0,48.28,0.0,2.0,REGULAR,2026-02-09 20:33:21,1.5635,0
MSFT281215P00380000,380.0,51.75,0.0,7.0,REGULAR,2026-02-09 19:57:48,0.7822,0
MSFT281215P00390000,390.0,56.53,0.0,11.0,REGULAR,2026-02-09 20:25:33,0.7822,0
MSFT281215P00400000,400.0,61.4,0.0,101.0,REGULAR,2026-02-09 20:41:51,0.3916,0
MSFT281215P00410000,410.0,65.2,0.0,9.0,REGULAR,2026-02-09 19:44:01,0.0987,0
MSFT281215P00420000,420.0,72.0,0.0,3.0,REGULAR,2026-02-09 16:44:07,0.001,1
MSFT281215P00430000,430.0,83.37,0.0,2.0,REGULAR,2026-02-06 17:06:06,0.001,1
MSFT281215P00440000,440.0,88.36,0.0,1.0,REGULAR,2026-02-06 19:37:20,0.001,1
MSFT281215P00450000,450.0,86.55,0.0,8.0,REGULAR,2026-02-09 18:47:41,0.001,1
MSFT281215P00460000,460.0,99.47,0.0,2.0,REGULAR,2026-02-05 19:13:24,0.001,1
MSFT281215P00470000,470.0,101.18,0.0,1.0,REGULAR,2026-02-09 15:36:35,0.001,1
MSFT281215P00480000,480.0,114.17,0.0,57.0,REGULAR,2026-02-06 16:45:42,0.001,1
MSFT281215P00490000,490.0,111.68,0.0,13.0,REGULAR,2026-02-09 20:25:33,0.001,1
MSFT281215P00500000,500.0,116.45,0.0,3.0,REGULAR,2026-02-09 19:37:19,0.001,1
MSFT281215P00505000,505.0,130.9,0.0,3.0,REGULAR,2026-02-05 19:41:20,0.001,1
MSFT281215P00510000,510.0,133.12,0.0,4.0,REGULAR,2026-02-06 14:37:14,0.001,1
MSFT281215P00515000,515.0,127.41,0.0,2.0,REGULAR,2026-02-03 17:14:26,0.001,1
MSFT281215P00520000,520.0,131.75,0.0,3.0,REGULAR,2026-02-03 17:50:59,0.001,1
MSFT281215P00525000,525.0,132.74,0.0,7.0,REGULAR,2026-02-03 15:08:01,0.001,1
MSFT281215P00530000,530.0,152.34,0.0,0.0,REGULAR,2026-02-05 20:58:11,0.001,1
MSFT281215P00535000,535.0,152.57,0.0,20.0,REGULAR,2026-02-06 14:30:04,0.001,1
MSFT281215P00540000,540.0,145.94,0.0,1.0,REGULAR,2026-02-03 17:57:12,0.001,1
MSFT281215P00545000,545.0,162.6,0.0,2.0,REGULAR,2026-02-06 15:40:32,0.001,1
MSFT281215P00550000,550.0,154.2,0.0,5.0,REGULAR,2026-02-09 20:30:05,0.001,1
MSFT281215P00555000,555.0,162.5,0.0,2.0,REGULAR,2026-02-09 14:50:58,0.001,1
MSFT281215P00560000,560.0,152.44,0.0,1.0,REGULAR,2026-01-29 17:15:03,0.001,1
MSFT281215P00565000,565.0,179.82,0.0,20.0,REGULAR,2026-02-05 20:58:01,0.001,1
