contractSymbol,strike,lastPrice,percentChange,volume,contractSize,lastTradeDate,impliedVolatility,inTheMoney
AMZN280616P00115000,115.0,6.2,0.0,14.0,REGULAR,2026-02-09 20:00:47,6.2509,0
AMZN280616P00120000,120.0,7.05,0.0,2.0,REGULAR,2026-02-09 15:39:32,6.2509,0
AMZN280616P00125000,125.0,8.2,0.0,3.0,REGULAR,2026-02-06 16:57:59,6.2509,0
AMZN280616P00130000,130.0,8.8,0.0,2.0,REGULAR,2026-02-06 20:59:46,6.2509,0
AMZN280616P00135000,135.0,9.85,0.0,2.0,REGULAR,2026-02-09 17:19:17,6.2509,0
AMZN280616P00140000,140.0,11.45,0.0,8.0,REGULAR,2026-02-06 20:41:01,6.2509,0
AMZN280616P00145000,145.0,12.82,0.0,2.0,REGULAR,2026-02-09 15:36:17,6.2509,0
AMZN280616P00150000,150.0,14.35,0.0,50.0,REGULAR,2026-02-06 19:37:47,3.126,0
AMZN280616P00155000,155.0,15.5,0.0,1.0,REGULAR,2026-02-09 16:21:25,3.126,0
AMZN280616P00160000,160.0,16.85,0.0,41.0,REGULAR,2026-02-09 18:50:59,3.126,0
AMZN280616P00165000,165.0,18.55,0.0,1.0,REGULAR,2026-02-09 18:51:47,3.126,0
AMZN280616P00170000,170.0,21.15,0.0,2.0,REGULAR,2026-02-06 19:42:04,3.126,0
AMZN280616P00175000,175.0,22.6,0.0,1.0,REGULAR,2026-02-09 15:50:05,3.126,0
AMZN280616P00180000,180.0,24.9,0.0,4.0,REGULAR,2026-02-09 19:35:45,1.5635,0
AMZN280616P00185000,185.0,27.61,0.0,3.0,REGULAR,2026-02-09 14:30:31,1.5635,0
AMZN280616P00190000,190.0,30.61,0.0,1.0,REGULAR,2026-02-06 15:06:57,1.5635,0
AMZN280616P00195000,195.0,30.95,0.0,10.0,REGULAR,2026-02-09 16:40:38,0.7822,0
AMZN280616P00200000,200.0,33.48,0.0,14.0,REGULAR,2026-02-09 19:01:38,0.7822,0
AMZN280616P00210000,210.0,38.35,0.0,1.0,REGULAR,2026-02-09 17:34:33,0.001,1
AMZN280616P00220000,220.0,43.25,0.0,2.0,REGULAR,2026-02-06 20:59:18,0.001,1
AMZN280616P00230000,230.0,49.95,0.0,5.0,REGULAR,2026-02-09 20:59:17,0.001,1
AMZN280616P00240000,240.0,50.95,0.0,30.0,REGULAR,2026-02-05 18:57:23,0.001,1
AMZN280616P00250000,250.0,64.15,0.0,12.0,REGULAR,2026-02-06 16:44:27,0.001,1
AMZN280616P00260000,260.0,55.3,0.0,2.0,REGULAR,2026-02-03 18:12:44,0.001,1
AMZN280616P00270000,270.0,76.2,0.0,5.0,REGULAR,2026-02-09 19:09:06,0.001,1
AMZN280616P00280000,280.0,67.55,0.0,2.0,REGULAR,2026-02-03 18:11:16,0.001,1
AMZN280616P00290000,290.0,70.64,0.0,2.0,REGULAR,2026-02-02 19:02:09,0.001,1
AMZN280616P00300000,300.0,77.31,0.0,2.0,REGULAR,2026-02-02 19:02:19,0.001,1
AMZN280616P00310000,310.0,109.01,0.0,2.0,REGULAR,2026-02-09 15:28:42,0.001,1
AMZN280616P00320000,320.0,91.6,0.0,2.0,REGULAR,2026-02-02 19:03:12,0.001,1
AMZN280616P00330000,330.0,99.14,0.0,2.0,REGULAR,2026-02-02 19:03:49,0.001,1
AMZN280616P00340000,340.0,133.2,0.0,6.0,REGULAR,2026-02-09 20:29:53,0.001,1
AMZN280616P00350000,350.0,142.5,0.0,6.0,REGULAR,2026-02-09 20:30:25,0.001,1
AMZN280616P00360000,360.0,157.07,0.0,1.0,REGULAR,2026-02-06 14:50:05,0.001,1
AMZN280616P00370000,370.0,166.71,0.0,1.0,REGULAR,2026-02-06 14:50:05,0.001,1
