contractSymbol,strike,lastPrice,percentChange,volume,contractSize,lastTradeDate,impliedVolatility,inTheMoney
AAPL270115P00005000,5.0,0.01,0.0,1.0,REGULAR,2026-02-06 15:36:04,50.0005,0
AAPL270115P00010000,10.0,0.02,0.0,1.0,REGULAR,2025-11-11 17:45:32,50.0005,0
AAPL270115P00015000,15.0,0.02,0.0,1.0,REGULAR,2025-11-07 15:23:45,50.0005,0
AAPL270115P00020000,20.0,0.02,0.0,2.0,REGULAR,2026-01-26 19:27:23,50.0005,0
AAPL270115P00025000,25.0,0.03,0.0,159.0,REGULAR,2025-11-17 18:43:44,50.0005,0
AAPL270115P00030000,30.0,0.03,0.0,1.0,REGULAR,2025-11-07 16:25:28,50.0005,0
AAPL270115P00035000,35.0,0.06,0.0,5.0,REGULAR,2025-11-18 17:29:18,50.0005,0
AAPL270115P00040000,40.0,0.02,0.0,40.0,REGULAR,2026-02-04 20:16:24,50.0005,0
AAPL270115P00045000,45.0,0.04,0.0,16.0,REGULAR,2025-10-31 17:07:08,75.6838,0
AAPL270115P00050000,50.0,0.06,0.0,10.0,REGULAR,2026-02-06 16:11:48,25.0008,0
AAPL270115P00060000,60.0,0.11,0.0,8.0,REGULAR,2026-02-05 20:58:44,25.0008,0
AAPL270115P00070000,70.0,0.12,0.0,20.0,REGULAR,2026-01-29 19:29:19,25.0008,0
AAPL270115P00080000,80.0,0.2,0.0,15.0,REGULAR,2026-01-29 19:30:07,25.0008,0
AAPL270115P00085000,85.0,0.2,0.0,130.0,REGULAR,2026-02-04 19:22:47,25.0008,0
AAPL270115P00090000,90.0,0.24,0.0,6.0,REGULAR,2026-02-06 20:53:08,25.0008,0
AAPL270115P00095000,95.0,0.26,0.0,8.0,REGULAR,2026-02-09 16:10:14,25.0008,0
AAPL270115P00100000,100.0,0.33,0.0,32.0,REGULAR,2026-02-09 16:15:49,25.0008,0
AAPL270115P00105000,105.0,0.45,0.0,6.0,REGULAR,2026-01-14 14:30:24,25.0008,0
AAPL270115P00110000,110.0,0.45,0.0,6.0,REGULAR,2026-02-09 16:09:36,25.0008,0
AAPL270115P00115000,115.0,0.5,0.0,8.0,REGULAR,2026-02-04 14:48:54,12.5009,0
AAPL270115P00120000,120.0,0.61,0.0,5.0,REGULAR,2026-02-09 15:12:53,12.5009,0
AAPL270115P00125000,125.0,0.69,0.0,2.0,REGULAR,2026-02-06 20:53:08,12.5009,0
AAPL270115P00130000,130.0,0.81,0.0,1.0,REGULAR,2026-02-05 14:49:37,12.5009,0
AAPL270115P00135000,135.0,0.94,0.0,1.0,REGULAR,2026-02-09 19:10:57,12.5009,0
AAPL270115P00140000,140.0,1.08,0.0,49.0,REGULAR,2026-02-09 16:23:45,12.5009,0
AAPL270115P00145000,145.0,1.28,0.0,1.0,REGULAR,2026-02-05 18:39:08,12.5009,0
AAPL270115P00150000,150.0,1.44,0.0,58.0,REGULAR,2026-02-09 17:08:10,12.5009,0
AAPL270115P00155000,155.0,1.6,0.0,168.0,REGULAR,2026-02-09 20:59:36,12.5009,0
AAPL270115P00160000,160.0,1.8,0.0,6.0,REGULAR,2026-02-06 20:42:18,12.5009,0
AAPL270115P00165000,165.0,2.15,0.0,18.0,REGULAR,2026-02-09 19:05:40,12.5009,0
AAPL270115P00170000,170.0,2.39,0.0,162.0,REGULAR,2026-02-09 20:59:36,12.5009,0
AAPL270115P00175000,175.0,2.75,0.0,2.0,REGULAR,2026-02-09 14:31:31,12.5009,0
AAPL270115P00180000,180.0,3.14,0.0,1.0,REGULAR,2026-02-09 19:18:05,6.2509,0
AAPL270115P00185000,185.0,3.55,0.0,1.0,REGULAR,2026-02-09 16:14:46,6.2509,0
AAPL270115P00190000,190.0,4.05,0.0,6.0,REGULAR,2026-02-09 19:09:53,6.2509,0
AAPL270115P00195000,195.0,4.5,0.0,348.0,REGULAR,2026-02-09 20:30:37,6.2509,0
AAPL270115P00200000,200.0,5.1,0.0,69.0,REGULAR,2026-02-09 20:53:32,6.2509,0
AAPL270115P00210000,210.0,6.45,0.0,1504.0,REGULAR,2026-02-09 19:34:18,6.2509,0
AAPL270115P00220000,220.0,8.0,0.0,25.0,REGULAR,2026-02-09 20:50:32,6.2509,0
AAPL270115P00230000,230.0,9.95,0.0,33.0,REGULAR,2026-02-09 20:52:30,3.126,0
AAPL270115P00240000,240.0,12.4,0.0,501.0,REGULAR,2026-02-09 20:55:00,3.126,0
AAPL270115P00250000,250.0,15.1,0.0,309.0,REGULAR,2026-02-09 20:55:04,1.5635,0
AAPL270115P00260000,260.0,19.25,0.0,21.0,REGULAR,2026-02-09 18:03:01,1.5635,0
AAPL270115P00270000,270.0,22.27,0.0,1687.0,REGULAR,2026-02-09 20:53:04,0.3916,0
AAPL270115P00280000,280.0,27.05,0.0,109.0,REGULAR,2026-02-09 20:34:16,0.001,1
AAPL270115P00290000,290.0,32.55,0.0,13.0,REGULAR,2026-02-09 19:43:48,0.001,1
AAPL270115P00300000,300.0,39.1,0.0,2.0,REGULAR,2026-02-09 17:28:32,0.001,1
AAPL270115P00310000,310.0,44.58,0.0,7.0,REGULAR,2026-02-09 20:39:38,0.001,1
AAPL270115P00320000,320.0,49.55,0.0,2.0,REGULAR,2026-02-06 19:30:47,0.001,1
AAPL270115P00330000,330.0,54.94,0.0,1.0,REGULAR,2026-02-06 14:54:01,0.001,1
AAPL270115P00340000,340.0,68.0,0.0,2.0,REGULAR,2026-02-05 15:53:37,0.001,1
AAPL270115P00350000,350.0,71.8,0.0,1.0,REGULAR,2026-02-06 17:11:24,0.001,1
AAPL270115P00360000,360.0,94.86,0.0,1.0,REGULAR,2026-01-07 14:30:06,0.001,1
AAPL270115P00370000,370.0,115.0,0.0,2.0,REGULAR,2026-01-29 15:44:15,0.001,1
AAPL270115P00380000,380.0,107.1,0.0,1.0,REGULAR,2025-12-31 14:53:03,45.0292,1
AAPL270115P00390000,390.0,117.46,0.0,2.0,REGULAR,2025-12-30 16:39:19,46.8099,1
AAPL270115P00400000,400.0,145.55,0.0,2.0,REGULAR,2026-01-26 17:45:27,0.001,1
AAPL270115P00410000,410.0,162.74,0.0,0.0,REGULAR,2024-12-10 14:30:05,76.6055,1
AAPL270115P00420000,420.0,165.0,0.0,20.0,REGULAR,2025-09-22 15:20:28,32.3615,1
AAPL270115P00430000,430.0,169.53,0.0,1.0,REGULAR,2026-01-07 20:51:01,0.001,1
AAPL270115P00440000,440.0,162.08,0.0,20.0,REGULAR,2025-11-26 14:30:02,46.7626,1
AAPL270115P00450000,450.0,245.9,0.0,1.0,REGULAR,2025-06-09 16:26:33,101.3539,1
AAPL270115P00530000,530.0,260.32,0.0,10.0,REGULAR,2025-11-19 14:49:13,54.9229,1
AAPL270115P00550000,550.0,274.35,0.0,0.0,REGULAR,2025-12-24 17:56:41,65.7642,1
