contractSymbol,strike,lastPrice,percentChange,volume,contractSize,lastTradeDate,impliedVolatility,inTheMoney
MSFT260211C00330000,330.0,71.53,0.0,2.0,REGULAR,2026-02-06 20:52:17,0.001,1
MSFT260211C00357500,357.5,41.3,0.0,2.0,REGULAR,2026-02-06 17:34:00,0.001,1
MSFT260211C00370000,370.0,41.15,0.0,2.0,REGULAR,2026-02-09 15:54:51,0.001,1
MSFT260211C00375000,375.0,25.35,0.0,10.0,REGULAR,2026-02-06 14:49:08,0.001,1
MSFT260211C00377500,377.5,18.95,0.0,0.0,REGULAR,2026-02-05 20:54:30,0.001,1
MSFT260211C00380000,380.0,33.65,0.0,9.0,REGULAR,2026-02-09 19:06:35,0.001,1
MSFT260211C00382500,382.5,21.72,0.0,16.0,REGULAR,2026-02-09 14:34:03,0.001,1
MSFT260211C00385000,385.0,29.04,0.0,53.0,REGULAR,2026-02-09 20:54:49,0.001,1
MSFT260211C00387500,387.5,15.15,0.0,54.0,REGULAR,2026-02-06 20:50:22,0.001,1
MSFT260211C00390000,390.0,24.45,0.0,98.0,REGULAR,2026-02-09 19:35:40,0.001,1
MSFT260211C00392500,392.5,21.58,0.0,98.0,REGULAR,2026-02-09 20:44:59,0.001,1
MSFT260211C00395000,395.0,19.37,0.0,113.0,REGULAR,2026-02-09 19:55:47,0.001,1
MSFT260211C00397500,397.5,17.22,0.0,138.0,REGULAR,2026-02-09 19:29:44,0.001,1
MSFT260211C00400000,400.0,14.15,0.0,600.0,REGULAR,2026-02-09 20:57:23,0.001,1
MSFT260211C00402500,402.5,12.01,0.0,562.0,REGULAR,2026-02-09 20:54:44,0.001,1
MSFT260211C00405000,405.0,9.95,0.0,4761.0,REGULAR,2026-02-09 20:59:55,0.001,1
MSFT260211C00407500,407.5,7.75,0.0,3822.0,REGULAR,2026-02-09 20:52:40,0.001,1
MSFT260211C00410000,410.0,6.19,0.0,8858.0,REGULAR,2026-02-09 20:58:00,0.001,1
MSFT260211C00412500,412.5,4.45,0.0,4004.0,REGULAR,2026-02-09 20:59:54,0.001,1
MSFT260211C00415000,415.0,3.15,0.0,11419.0,REGULAR,2026-02-09 20:59:54,1.5635,0
MSFT260211C00417500,417.5,2.1,0.0,4023.0,REGULAR,2026-02-09 20:59:59,3.126,0
MSFT260211C00420000,420.0,1.45,0.0,6968.0,REGULAR,2026-02-09 20:59:53,6.2509,0
MSFT260211C00422500,422.5,0.89,0.0,1979.0,REGULAR,2026-02-09 20:59:58,6.2509,0
MSFT260211C00425000,425.0,0.59,0.0,2791.0,REGULAR,2026-02-09 20:59:53,6.2509,0
MSFT260211C00427500,427.5,0.34,0.0,804.0,REGULAR,2026-02-09 20:59:57,12.5009,0
MSFT260211C00430000,430.0,0.21,0.0,1180.0,REGULAR,2026-02-09 20:59:59,12.5009,0
