Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Datetime,,,,,
2026-01-12 14:30:00+00:00,184.11659240722656,184.33999633789062,183.0200958251953,183.19000244140625,3355576
2026-01-12 14:31:00+00:00,184.610107421875,184.70989990234375,184.0780029296875,184.16000366210938,537461
2026-01-12 14:32:00+00:00,184.48989868164062,184.9199981689453,184.38070678710938,184.61000061035156,530818
2026-01-12 14:33:00+00:00,184.6649932861328,185.02000427246094,184.3800048828125,184.43499755859375,489705
2026-01-12 14:34:00+00:00,184.91000366210938,185.0399932861328,184.47000122070312,184.6699981689453,417386
2026-01-12 14:35:00+00:00,185.25,185.32000732421875,184.91000366210938,184.91000366210938,545651
2026-01-12 14:36:00+00:00,185.6199951171875,185.9600067138672,185.19000244140625,185.2449951171875,629836
2026-01-12 14:37:00+00:00,185.40069580078125,185.77499389648438,185.36000061035156,185.6009063720703,487106
2026-01-12 14:38:00+00:00,185.6999969482422,185.77999877929688,185.3000030517578,185.38499450683594,360305
2026-01-12 14:39:00+00:00,186.03359985351562,186.1999969482422,185.67999267578125,185.7100067138672,744930
2026-01-12 14:40:00+00:00,185.42959594726562,186.1199951171875,185.41000366210938,186.02999877929688,421334
2026-01-12 14:41:00+00:00,185.3350067138672,185.52999877929688,185.1999969482422,185.44009399414062,376599
2026-01-12 14:42:00+00:00,185.2458038330078,185.3800048828125,185.07000732421875,185.33999633789062,350841
2026-01-12 14:43:00+00:00,184.9600067138672,185.27000427246094,184.89999389648438,185.24969482421875,346907
2026-01-12 14:44:00+00:00,185.10000610351562,185.22000122070312,184.80499267578125,184.90989685058594,516743
2026-01-12 14:45:00+00:00,185.05999755859375,185.25,184.7700958251953,185.11000061035156,469240
2026-01-12 14:46:00+00:00,184.81500244140625,185.05499267578125,184.74000549316406,185.0399932861328,384078
2026-01-12 14:47:00+00:00,184.51499938964844,184.8553924560547,184.4600067138672,184.8000030517578,422599
2026-01-12 14:48:00+00:00,184.75,184.75999450683594,184.51589965820312,184.51589965820312,286073
2026-01-12 14:49:00+00:00,184.6649932861328,184.84010314941406,184.6199951171875,184.75,284576
2026-01-12 14:50:00+00:00,185.0,185.19509887695312,184.64999389648438,184.65179443359375,474529
2026-01-12 14:51:00+00:00,185.19000244140625,185.2799072265625,185.0,185.0,377946
2026-01-12 14:52:00+00:00,185.24349975585938,185.32000732421875,185.07000732421875,185.19000244140625,318553
2026-01-12 14:53:00+00:00,185.2899932861328,185.3300018310547,185.08999633789062,185.2449951171875,258681
2026-01-12 14:54:00+00:00,185.05499267578125,185.42990112304688,185.02000427246094,185.25999450683594,337314
2026-01-12 14:55:00+00:00,184.94549560546875,185.24000549316406,184.89410400390625,185.05160522460938,317159
2026-01-12 14:56:00+00:00,185.2550048828125,185.2799072265625,184.92999267578125,184.94009399414062,273910
2026-01-12 14:57:00+00:00,185.0301055908203,185.25909423828125,184.9949951171875,185.2550048828125,207528
2026-01-12 14:58:00+00:00,184.8249969482422,185.05589294433594,184.77999877929688,185.0399932861328,221838
2026-01-12 14:59:00+00:00,184.91000366210938,184.9499969482422,184.67999267578125,184.82000732421875,295454
2026-01-12 15:00:00+00:00,184.8000030517578,184.9600067138672,184.69000244140625,184.90499877929688,253051
2026-01-12 15:01:00+00:00,184.94000244140625,185.0050048828125,184.6699981689453,184.8000030517578,304165
2026-01-12 15:02:00+00:00,184.9949951171875,185.02000427246094,184.75999450683594,184.92999267578125,265792
2026-01-12 15:03:00+00:00,184.86990356445312,185.0050048828125,184.76010131835938,185.0,189368
2026-01-12 15:04:00+00:00,184.60000610351562,184.92999267578125,184.5399932861328,184.85499572753906,288562
2026-01-12 15:05:00+00:00,184.72999572753906,184.8000030517578,184.5749969482422,184.60989379882812,211468
2026-01-12 15:06:00+00:00,184.7958984375,184.80999755859375,184.57000732421875,184.7187042236328,189752
2026-01-12 15:07:00+00:00,184.7100067138672,184.80999755859375,184.6199951171875,184.80499267578125,215969
2026-01-12 15:08:00+00:00,184.8300018310547,184.8699951171875,184.67999267578125,184.70509338378906,209181
2026-01-12 15:09:00+00:00,184.94000244140625,185.05999755859375,184.75999450683594,184.8300018310547,316501
2026-01-12 15:10:00+00:00,184.93499755859375,185.00999450683594,184.69000244140625,184.94000244140625,280906
2026-01-12 15:11:00+00:00,184.97039794921875,185.0500030517578,184.91000366210938,184.93499755859375,244394
2026-01-12 15:12:00+00:00,185.1750030517578,185.2100067138672,184.89700317382812,184.97000122070312,312059
2026-01-12 15:13:00+00:00,184.99000549316406,185.1945037841797,184.9250030517578,185.1750030517578,247523
2026-01-12 15:14:00+00:00,185.05859375,185.0749969482422,184.92410278320312,184.97000122070312,210859
2026-01-12 15:15:00+00:00,184.99000549316406,185.0800018310547,184.94000244140625,185.0749969482422,171918
2026-01-12 15:16:00+00:00,184.8350067138672,185.0500030517578,184.80999755859375,185.0,234770
2026-01-12 15:17:00+00:00,184.93539428710938,184.9600067138672,184.75999450683594,184.8300018310547,221203
2026-01-12 15:18:00+00:00,185.02000427246094,185.02000427246094,184.81500244140625,184.94000244140625,200067
2026-01-12 15:19:00+00:00,184.9499969482422,185.03919982910156,184.92999267578125,185.02659606933594,177932
